Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.900244
openmp,Full,Througput [FPS],111.081
openmp,Full,INSTR_RETIRED_ANY,18717106491.000000,9111270176.000000,1472506255.000000,4679276622.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10372794576.000000,4595778190.000000,794172981.000000,2593198644.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10373213670.000000,4595852910.000000,794260620.000000,2593303417.500000
openmp,Full,L1D_REPLACEMENT,319859757.000000,200765864.000000,31307512.000000,79964939.250000
openmp,Full,L1D_M_EVICT,34840479.000000,19362225.000000,3710114.000000,8710119.750000
openmp,Full,INSTR_RETIRED_ANY,18717106491.000000,9111270176.000000,1472506255.000000,4679276622.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10372794576.000000,4595778190.000000,794172981.000000,2593198644.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10373213670.000000,4595852910.000000,794260620.000000,2593303417.500000
openmp,Full,L1D_REPLACEMENT,319859757.000000,200765864.000000,31307512.000000,79964939.250000
openmp,Full,L1D_M_EVICT,34840479.000000,19362225.000000,3710114.000000,8710119.750000
openmp,Full,INSTR_RETIRED_ANY,18717106491.000000,9111270176.000000,1472506255.000000,4679276622.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10372794576.000000,4595778190.000000,794172981.000000,2593198644.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10373213670.000000,4595852910.000000,794260620.000000,2593303417.500000
openmp,Full,L1D_REPLACEMENT,319859757.000000,200765864.000000,31307512.000000,79964939.250000
openmp,Full,L1D_M_EVICT,34840479.000000,19362225.000000,3710114.000000,8710119.750000
