Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.919301
openmp,Full,Througput [FPS],108.778
openmp,Full,INSTR_RETIRED_ANY,18819725999.000000,9126219137.000000,1493611190.000000,4704931499.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10495380084.000000,4665074151.000000,815006657.000000,2623845021.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10495782570.000000,4665150930.000000,814947030.000000,2623945642.500000
openmp,Full,L1D_REPLACEMENT,324334241.000000,203504282.000000,31795091.000000,81083560.250000
openmp,Full,L1D_M_EVICT,35263944.000000,19535778.000000,3758311.000000,8815986.000000
openmp,Full,INSTR_RETIRED_ANY,18819725999.000000,9126219137.000000,1493611190.000000,4704931499.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10495380084.000000,4665074151.000000,815006657.000000,2623845021.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10495782570.000000,4665150930.000000,814947030.000000,2623945642.500000
openmp,Full,L1D_REPLACEMENT,324334241.000000,203504282.000000,31795091.000000,81083560.250000
openmp,Full,L1D_M_EVICT,35263944.000000,19535778.000000,3758311.000000,8815986.000000
openmp,Full,INSTR_RETIRED_ANY,18819725999.000000,9126219137.000000,1493611190.000000,4704931499.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10495380084.000000,4665074151.000000,815006657.000000,2623845021.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10495782570.000000,4665150930.000000,814947030.000000,2623945642.500000
openmp,Full,L1D_REPLACEMENT,324334241.000000,203504282.000000,31795091.000000,81083560.250000
openmp,Full,L1D_M_EVICT,35263944.000000,19535778.000000,3758311.000000,8815986.000000
