Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.907712
openmp,Full,Througput [FPS],110.167
openmp,Full,INSTR_RETIRED_ANY,18812587293.000000,9125888057.000000,1492172539.000000,4703146823.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10489028554.000000,4684016688.000000,803942174.000000,2622257138.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10489717080.000000,4684119300.000000,803937450.000000,2622429270.000000
openmp,Full,L1D_REPLACEMENT,322081790.000000,201556573.000000,31739890.000000,80520447.500000
openmp,Full,L1D_M_EVICT,35209039.000000,19482434.000000,3743915.000000,8802259.750000
openmp,Full,INSTR_RETIRED_ANY,18812587293.000000,9125888057.000000,1492172539.000000,4703146823.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10489028554.000000,4684016688.000000,803942174.000000,2622257138.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10489717080.000000,4684119300.000000,803937450.000000,2622429270.000000
openmp,Full,L1D_REPLACEMENT,322081790.000000,201556573.000000,31739890.000000,80520447.500000
openmp,Full,L1D_M_EVICT,35209039.000000,19482434.000000,3743915.000000,8802259.750000
openmp,Full,INSTR_RETIRED_ANY,18812587293.000000,9125888057.000000,1492172539.000000,4703146823.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10489028554.000000,4684016688.000000,803942174.000000,2622257138.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10489717080.000000,4684119300.000000,803937450.000000,2622429270.000000
openmp,Full,L1D_REPLACEMENT,322081790.000000,201556573.000000,31739890.000000,80520447.500000
openmp,Full,L1D_M_EVICT,35209039.000000,19482434.000000,3743915.000000,8802259.750000
