Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.920542
openmp,Full,Througput [FPS],108.632
openmp,Full,INSTR_RETIRED_ANY,18839214042.000000,9131098846.000000,1496880542.000000,4709803510.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10466312773.000000,4645218942.000000,811517930.000000,2616578193.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10466874660.000000,4645231440.000000,811529010.000000,2616718665.000000
openmp,Full,L1D_REPLACEMENT,323496452.000000,202496517.000000,31884728.000000,80874113.000000
openmp,Full,L1D_M_EVICT,35074090.000000,19342557.000000,3753815.000000,8768522.500000
openmp,Full,INSTR_RETIRED_ANY,18839214042.000000,9131098846.000000,1496880542.000000,4709803510.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10466312773.000000,4645218942.000000,811517930.000000,2616578193.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10466874660.000000,4645231440.000000,811529010.000000,2616718665.000000
openmp,Full,L1D_REPLACEMENT,323496452.000000,202496517.000000,31884728.000000,80874113.000000
openmp,Full,L1D_M_EVICT,35074090.000000,19342557.000000,3753815.000000,8768522.500000
openmp,Full,INSTR_RETIRED_ANY,18839214042.000000,9131098846.000000,1496880542.000000,4709803510.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10466312773.000000,4645218942.000000,811517930.000000,2616578193.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10466874660.000000,4645231440.000000,811529010.000000,2616718665.000000
openmp,Full,L1D_REPLACEMENT,323496452.000000,202496517.000000,31884728.000000,80874113.000000
openmp,Full,L1D_M_EVICT,35074090.000000,19342557.000000,3753815.000000,8768522.500000
