Config,Expe,Event,core 0
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,712512500.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,304173100.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,304068500.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,1591.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,576.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,1522.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,619.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,1644.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,543.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_RD,1405.000000
seq-perfmon,BaseStrainMapping applyJT,CAS_COUNT_WR,514.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,2448908.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,8556308.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,8535270.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,386.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,147.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,317.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,140.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,380.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,157.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_RD,312.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CAS_COUNT_WR,136.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,2105436000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,1204423000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,1204046000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,14054.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3697.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,11821.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3326.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,14816.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3467.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_RD,9833.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CAS_COUNT_WR,3284.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,527355600.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,247276000.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,247223900.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,47661.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,19752.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,39297.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,17085.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,48813.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,19317.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_RD,39250.000000
seq-perfmon,BaseDeformationMapping apply,CAS_COUNT_WR,17790.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,3836653000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,1704425000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,1704061000.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,91081.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,27065.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,66727.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_WR,23499.000000
seq-perfmon,BaseDeformationMapping applyJ,CAS_COUNT_RD,90134.000000
