Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.082536
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.101814
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2994.147379
seq-perfmon,BaseStrainMapping applyJT,CPI,0.426072
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],4.129868
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],0.934377
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],5.064245
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000418
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002801
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3004.402642
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.423259
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],1431.044377
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],565.726364
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],1996.770740
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000084
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.365080
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.403068
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.618977
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.570824
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],5.423559
seq-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],1.841570
seq-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],7.265129
seq-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.002652
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075801
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.081748
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.326904
seq-perfmon,BaseDeformationMapping apply,CPI,0.463922
seq-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],91.495706
seq-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],35.707701
seq-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],127.203407
seq-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.009642
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.532390
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.567239
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.208558
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.440713
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],7.134853
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],2.093260
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],9.228114
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.004913
