Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.021276
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.050870
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2998.415871
seq-perfmon,BaseStrainMapping applyJ,CPI,0.730585
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],9.875508
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],5.345348
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],15.220856
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000324
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.092879
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.154382
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2995.685205
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.646835
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],5.096375
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],2.570927
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],7.667302
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000712
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.013638
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.044855
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3000.383127
seq-perfmon,BaseStrainMapping applyJT,CPI,0.966839
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],9.244845
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],4.805442
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],14.050288
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000192
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001272
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002763
