Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.021462
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.051134
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2998.440972
seq-perfmon,BaseStrainMapping applyJ,CPI,0.735064
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],10.991757
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],7.297024
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],18.288782
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000393
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.092624
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.153814
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2995.776001
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.645044
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],5.596155
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],3.179838
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],8.775993
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000813
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.013756
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.044739
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2998.628537
seq-perfmon,BaseStrainMapping applyJT,CPI,0.965189
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],9.840191
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],5.676139
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],15.516330
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000213
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001267
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002728
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.473655
seq-perfmon,BaseStrainMapping apply,CPI,0.697416
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],11.210122
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],4.746628
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],15.956750
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000020
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000055
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.004268
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3000.905833
