Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.021227
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.051188
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.120125
seq-perfmon,BaseStrainMapping applyJ,CPI,0.737581
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],5.475301
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],3.473319
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],8.948620
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000190
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.092530
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.154872
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2996.723762
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.650974
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],6.023760
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],3.270911
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],9.294671
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000860
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.013687
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045049
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2999.947075
seq-perfmon,BaseStrainMapping applyJT,CPI,0.974087
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],2.445455
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],0.790214
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],3.235670
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000044
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001263
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002740
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2996.871953
seq-perfmon,BaseStrainMapping apply,CPI,0.700274
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],14.141630
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],6.487916
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],20.629546
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000026
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000055
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.004321
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3001.122014
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.520703
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],1046.891976
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],986.337601
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],2033.229577
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000112
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000223
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.030942
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.011296
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.454099
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],533.218070
