Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.015002
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.023019
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2988.160318
seq-perfmon,BaseStrainMapping applyJ,CPI,0.511518
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],5398.334582
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1606.983770
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],7005.318352
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.105091
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013831
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.016258
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2974.392585
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.546227
seq-perfmon,BaseDeformationMultiMapping apply,L2 Load [MBytes/s],5317.340533
seq-perfmon,BaseDeformationMultiMapping apply,L2 Evict [MBytes/s],1680.111692
seq-perfmon,BaseDeformationMultiMapping apply,L2 bandwidth [MBytes/s],6997.452225
seq-perfmon,BaseDeformationMultiMapping apply,L2 data volume [GBytes],0.096781
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000043
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.001190
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3214.420053
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,4.167396
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 Load [MBytes/s],44305.755670
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 Evict [MBytes/s],8602.023262
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 bandwidth [MBytes/s],52907.778932
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L2 data volume [GBytes],0.002253
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009829
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.019678
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],3065.515726
seq-perfmon,BaseStrainMapping applyJT,CPI,0.678241
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],8693.941998
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2586.663802
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],11280.605800
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.110880
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001259
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001861
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2954.273666
