Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.093900,0.023475,0.023475,0.023475
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.110764,0.034467,0.025358,0.027691
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11982.859703,2997.375317,2993.246883,2995.714926
openmp-perfmon,BaseStrainMapping applyJT,CPI,1.868841,0.569969,0.431902,0.467210
openmp-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],14.501239,14.501239,0.000000,3.625310
openmp-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],4.970062,4.970062,0.000000,1.242515
openmp-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],19.471300,19.471300,0.000000,4.867825
openmp-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000457,0.000457,0.000000,0.000114
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000162,0.000040,0.000040,0.000040
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001810,0.001810,0.000000,0.000453
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],2994.103783,2994.103783,0.000000,748.525946
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,4.832625,4.832625,0.000000,1.208156
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],1298.882585,1298.882585,0.000000,324.720646
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],549.649094,549.649094,0.000000,137.412273
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],1848.531679,1848.531679,0.000000,462.132920
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000075,0.000075,0.000000,0.000019
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.374591,0.093648,0.093648,0.093648
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.417563,0.115837,0.097006,0.104391
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11975.330479,2993.992719,2993.718845,2993.832620
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,2.326296,0.639452,0.561123,0.581574
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory Read BW [MBytes/s],14.752827,14.752827,0.000000,3.688207
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory Write BW [MBytes/s],3.466952,3.466952,0.000000,0.866738
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory BW [MBytes/s],18.219779,18.219779,0.000000,4.554945
openmp-perfmon,BaseDeformationMapping applyJT vec,Memory data volume [GBytes],0.001706,0.001706,0.000000,0.000427
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.079872,0.019968,0.019968,0.019968
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.085139,0.023285,0.020529,0.021285
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11975.970781,2994.546649,2993.411561,2993.992695
openmp-perfmon,BaseDeformationMapping apply,CPI,1.940589,0.525995,0.469611,0.485147
openmp-perfmon,BaseDeformationMapping apply,Memory Read BW [MBytes/s],170.495856,170.495856,0.000000,42.623964
openmp-perfmon,BaseDeformationMapping apply,Memory Write BW [MBytes/s],85.297607,85.297607,0.000000,21.324402
openmp-perfmon,BaseDeformationMapping apply,Memory BW [MBytes/s],255.793463,255.793463,0.000000,63.948366
openmp-perfmon,BaseDeformationMapping apply,Memory data volume [GBytes],0.005108,0.005108,0.000000,0.001277
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.562092,0.140523,0.140523,0.140523
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.593554,0.161314,0.144065,0.148388
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11975.071883,2994.148246,2993.380061,2993.767971
openmp-perfmon,BaseDeformationMapping applyJ,CPI,1.839593,0.496251,0.447474,0.459898
openmp-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],28.213687,28.213687,0.000000,7.053422
openmp-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],6.485031,6.485031,0.000000,1.621258
openmp-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],34.698718,34.698718,0.000000,8.674680
