Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.546127
openmp,Full,Througput [FPS],183.108
openmp,Full,INSTR_RETIRED_ANY,17229628171.000000,8731756994.000000,1035154688.000000,4307407042.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9544561730.000000,4588093216.000000,577983928.000000,2386140432.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9545108160.000000,4588227600.000000,577987140.000000,2386277040.000000
openmp,Full,CAS_COUNT_RD,2447277.000000,2447277.000000,0.000000,611819.250000
openmp,Full,CAS_COUNT_WR,1449995.000000,1449995.000000,0.000000,362498.750000
openmp,Full,CAS_COUNT_RD,2445053.000000,2445053.000000,0.000000,611263.250000
openmp,Full,CAS_COUNT_WR,1449884.000000,1449884.000000,0.000000,362471.000000
openmp,Full,CAS_COUNT_RD,2452665.000000,2452665.000000,0.000000,613166.250000
openmp,Full,CAS_COUNT_WR,1451853.000000,1451853.000000,0.000000,362963.250000
openmp,Full,CAS_COUNT_RD,2445268.000000,2445268.000000,0.000000,611317.000000
openmp,Full,CAS_COUNT_WR,1450468.000000,1450468.000000,0.000000,362617.000000
openmp,Full,INSTR_RETIRED_ANY,17229628171.000000,8731756994.000000,1035154688.000000,4307407042.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9544561730.000000,4588093216.000000,577983928.000000,2386140432.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9545108160.000000,4588227600.000000,577987140.000000,2386277040.000000
openmp,Full,CAS_COUNT_RD,2447277.000000,2447277.000000,0.000000,611819.250000
openmp,Full,CAS_COUNT_WR,1449995.000000,1449995.000000,0.000000,362498.750000
openmp,Full,CAS_COUNT_RD,2445053.000000,2445053.000000,0.000000,611263.250000
openmp,Full,CAS_COUNT_WR,1449884.000000,1449884.000000,0.000000,362471.000000
openmp,Full,CAS_COUNT_RD,2452665.000000,2452665.000000,0.000000,613166.250000
openmp,Full,CAS_COUNT_WR,1451853.000000,1451853.000000,0.000000,362963.250000
openmp,Full,CAS_COUNT_RD,2445268.000000,2445268.000000,0.000000,611317.000000
openmp,Full,CAS_COUNT_WR,1450468.000000,1450468.000000,0.000000,362617.000000
openmp,Full,INSTR_RETIRED_ANY,17229628171.000000,8731756994.000000,1035154688.000000,4307407042.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9544561730.000000,4588093216.000000,577983928.000000,2386140432.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9545108160.000000,4588227600.000000,577987140.000000,2386277040.000000
openmp,Full,CAS_COUNT_RD,2447277.000000,2447277.000000,0.000000,611819.250000
openmp,Full,CAS_COUNT_WR,1449995.000000,1449995.000000,0.000000,362498.750000
openmp,Full,CAS_COUNT_RD,2445053.000000,2445053.000000,0.000000,611263.250000
openmp,Full,CAS_COUNT_WR,1449884.000000,1449884.000000,0.000000,362471.000000
openmp,Full,CAS_COUNT_RD,2452665.000000,2452665.000000,0.000000,613166.250000
openmp,Full,CAS_COUNT_WR,1451853.000000,1451853.000000,0.000000,362963.250000
openmp,Full,CAS_COUNT_RD,2445268.000000,2445268.000000,0.000000,611317.000000
openmp,Full,CAS_COUNT_WR,1450468.000000,1450468.000000,0.000000,362617.000000
