Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.546127
openmp,Full,Througput [FPS],183.108
openmp,Full,Runtime (RDTSC) [s],11.452390,2.863098,2.863098,2.863098
openmp,Full,Runtime unhalted [s],3.189194,1.533053,0.193126,0.797299
openmp,Full,Clock [MHz],11970.542944,2992.765006,2992.487934,2992.635736
openmp,Full,CPI,2.256256,0.716517,0.435176,0.564064
openmp,Full,Memory Read BW [MBytes/s],218.845783,218.845783,0.000000,54.711446
openmp,Full,Memory Write BW [MBytes/s],129.698967,129.698967,0.000000,32.424742
openmp,Full,Memory BW [MBytes/s],348.544750,348.544750,0.000000,87.136187
openmp,Full,Memory data volume [GBytes],0.997918,0.997918,0.000000,0.249479
openmp,Full,Runtime (RDTSC) [s],11.452390,2.863098,2.863098,2.863098
openmp,Full,Runtime unhalted [s],3.189194,1.533053,0.193126,0.797299
openmp,Full,Clock [MHz],11970.542944,2992.765006,2992.487934,2992.635736
openmp,Full,CPI,2.256256,0.716517,0.435176,0.564064
openmp,Full,Memory Read BW [MBytes/s],218.845783,218.845783,0.000000,54.711446
openmp,Full,Memory Write BW [MBytes/s],129.698967,129.698967,0.000000,32.424742
openmp,Full,Memory BW [MBytes/s],348.544750,348.544750,0.000000,87.136187
openmp,Full,Memory data volume [GBytes],0.997918,0.997918,0.000000,0.249479
openmp,Full,Runtime (RDTSC) [s],11.452390,2.863098,2.863098,2.863098
openmp,Full,Runtime unhalted [s],3.189194,1.533053,0.193126,0.797299
openmp,Full,Clock [MHz],11970.542944,2992.765006,2992.487934,2992.635736
openmp,Full,CPI,2.256256,0.716517,0.435176,0.564064
openmp,Full,Memory Read BW [MBytes/s],218.845783,218.845783,0.000000,54.711446
openmp,Full,Memory Write BW [MBytes/s],129.698967,129.698967,0.000000,32.424742
openmp,Full,Memory BW [MBytes/s],348.544750,348.544750,0.000000,87.136187
openmp,Full,Memory data volume [GBytes],0.997918,0.997918,0.000000,0.249479
