Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.554532
openmp,Full,Througput [FPS],180.332
openmp,Full,INSTR_RETIRED_ANY,17231994170.000000,8733381027.000000,1042483202.000000,4307998542.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,9534085580.000000,4583311320.000000,571628411.000000,2383521395.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9534493350.000000,4583353290.000000,571607970.000000,2383623337.500000
openmp,Full,CAS_COUNT_RD,2446359.000000,2446359.000000,0.000000,611589.750000
openmp,Full,CAS_COUNT_WR,1447658.000000,1447658.000000,0.000000,361914.500000
openmp,Full,CAS_COUNT_RD,2442894.000000,2442894.000000,0.000000,610723.500000
openmp,Full,CAS_COUNT_WR,1446693.000000,1446693.000000,0.000000,361673.250000
openmp,Full,CAS_COUNT_RD,2452840.000000,2452840.000000,0.000000,613210.000000
openmp,Full,CAS_COUNT_WR,1449042.000000,1449042.000000,0.000000,362260.500000
openmp,Full,CAS_COUNT_RD,2444307.000000,2444307.000000,0.000000,611076.750000
openmp,Full,CAS_COUNT_WR,1447441.000000,1447441.000000,0.000000,361860.250000
openmp,Full,INSTR_RETIRED_ANY,17231994170.000000,8733381027.000000,1042483202.000000,4307998542.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,9534085580.000000,4583311320.000000,571628411.000000,2383521395.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9534493350.000000,4583353290.000000,571607970.000000,2383623337.500000
openmp,Full,CAS_COUNT_RD,2446359.000000,2446359.000000,0.000000,611589.750000
openmp,Full,CAS_COUNT_WR,1447658.000000,1447658.000000,0.000000,361914.500000
openmp,Full,CAS_COUNT_RD,2442894.000000,2442894.000000,0.000000,610723.500000
openmp,Full,CAS_COUNT_WR,1446693.000000,1446693.000000,0.000000,361673.250000
openmp,Full,CAS_COUNT_RD,2452840.000000,2452840.000000,0.000000,613210.000000
openmp,Full,CAS_COUNT_WR,1449042.000000,1449042.000000,0.000000,362260.500000
openmp,Full,CAS_COUNT_RD,2444307.000000,2444307.000000,0.000000,611076.750000
openmp,Full,CAS_COUNT_WR,1447441.000000,1447441.000000,0.000000,361860.250000
openmp,Full,INSTR_RETIRED_ANY,17231994170.000000,8733381027.000000,1042483202.000000,4307998542.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,9534085580.000000,4583311320.000000,571628411.000000,2383521395.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9534493350.000000,4583353290.000000,571607970.000000,2383623337.500000
openmp,Full,CAS_COUNT_RD,2446359.000000,2446359.000000,0.000000,611589.750000
openmp,Full,CAS_COUNT_WR,1447658.000000,1447658.000000,0.000000,361914.500000
openmp,Full,CAS_COUNT_RD,2442894.000000,2442894.000000,0.000000,610723.500000
openmp,Full,CAS_COUNT_WR,1446693.000000,1446693.000000,0.000000,361673.250000
openmp,Full,CAS_COUNT_RD,2452840.000000,2452840.000000,0.000000,613210.000000
openmp,Full,CAS_COUNT_WR,1449042.000000,1449042.000000,0.000000,362260.500000
openmp,Full,CAS_COUNT_RD,2444307.000000,2444307.000000,0.000000,611076.750000
openmp,Full,CAS_COUNT_WR,1447441.000000,1447441.000000,0.000000,361860.250000
