Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.566024
openmp,Full,Througput [FPS],176.671
openmp,Full,INSTR_RETIRED_ANY,17231711620.000000,8729912794.000000,1037310214.000000,4307927905.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,9593564071.000000,4631668835.000000,581675899.000000,2398391017.750000
openmp,Full,CPU_CLK_UNHALTED_REF,9594445470.000000,4631732220.000000,581675400.000000,2398611367.500000
openmp,Full,CAS_COUNT_RD,2442264.000000,2442264.000000,0.000000,610566.000000
openmp,Full,CAS_COUNT_WR,1449442.000000,1449442.000000,0.000000,362360.500000
openmp,Full,CAS_COUNT_RD,2440544.000000,2440544.000000,0.000000,610136.000000
openmp,Full,CAS_COUNT_WR,1447493.000000,1447493.000000,0.000000,361873.250000
openmp,Full,CAS_COUNT_RD,2445542.000000,2445542.000000,0.000000,611385.500000
openmp,Full,CAS_COUNT_WR,1449589.000000,1449589.000000,0.000000,362397.250000
openmp,Full,CAS_COUNT_RD,2439453.000000,2439453.000000,0.000000,609863.250000
openmp,Full,CAS_COUNT_WR,1449220.000000,1449220.000000,0.000000,362305.000000
openmp,Full,INSTR_RETIRED_ANY,17231711620.000000,8729912794.000000,1037310214.000000,4307927905.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,9593564071.000000,4631668835.000000,581675899.000000,2398391017.750000
openmp,Full,CPU_CLK_UNHALTED_REF,9594445470.000000,4631732220.000000,581675400.000000,2398611367.500000
openmp,Full,CAS_COUNT_RD,2442264.000000,2442264.000000,0.000000,610566.000000
openmp,Full,CAS_COUNT_WR,1449442.000000,1449442.000000,0.000000,362360.500000
openmp,Full,CAS_COUNT_RD,2440544.000000,2440544.000000,0.000000,610136.000000
openmp,Full,CAS_COUNT_WR,1447493.000000,1447493.000000,0.000000,361873.250000
openmp,Full,CAS_COUNT_RD,2445542.000000,2445542.000000,0.000000,611385.500000
openmp,Full,CAS_COUNT_WR,1449589.000000,1449589.000000,0.000000,362397.250000
openmp,Full,CAS_COUNT_RD,2439453.000000,2439453.000000,0.000000,609863.250000
openmp,Full,CAS_COUNT_WR,1449220.000000,1449220.000000,0.000000,362305.000000
openmp,Full,INSTR_RETIRED_ANY,17231711620.000000,8729912794.000000,1037310214.000000,4307927905.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,9593564071.000000,4631668835.000000,581675899.000000,2398391017.750000
openmp,Full,CPU_CLK_UNHALTED_REF,9594445470.000000,4631732220.000000,581675400.000000,2398611367.500000
openmp,Full,CAS_COUNT_RD,2442264.000000,2442264.000000,0.000000,610566.000000
openmp,Full,CAS_COUNT_WR,1449442.000000,1449442.000000,0.000000,362360.500000
openmp,Full,CAS_COUNT_RD,2440544.000000,2440544.000000,0.000000,610136.000000
openmp,Full,CAS_COUNT_WR,1447493.000000,1447493.000000,0.000000,361873.250000
openmp,Full,CAS_COUNT_RD,2445542.000000,2445542.000000,0.000000,611385.500000
openmp,Full,CAS_COUNT_WR,1449589.000000,1449589.000000,0.000000,362397.250000
openmp,Full,CAS_COUNT_RD,2439453.000000,2439453.000000,0.000000,609863.250000
openmp,Full,CAS_COUNT_WR,1449220.000000,1449220.000000,0.000000,362305.000000
