Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.911208
openmp,Full,Througput [FPS],109.744
openmp,Full,INSTR_RETIRED_ANY,18820566653.000000,9125428814.000000,1493940478.000000,4705141663.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10442442286.000000,4625564040.000000,811429239.000000,2610610571.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10443187530.000000,4625541900.000000,811404240.000000,2610796882.500000
openmp,Full,L2_LINES_IN_ALL,192254305.000000,91379497.000000,27514453.000000,48063576.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,15696613.000000,10605726.000000,959589.000000,3924153.250000
openmp,Full,INSTR_RETIRED_ANY,18820566653.000000,9125428814.000000,1493940478.000000,4705141663.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10442442286.000000,4625564040.000000,811429239.000000,2610610571.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10443187530.000000,4625541900.000000,811404240.000000,2610796882.500000
openmp,Full,L2_LINES_IN_ALL,192254305.000000,91379497.000000,27514453.000000,48063576.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,15696613.000000,10605726.000000,959589.000000,3924153.250000
openmp,Full,INSTR_RETIRED_ANY,18820566653.000000,9125428814.000000,1493940478.000000,4705141663.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10442442286.000000,4625564040.000000,811429239.000000,2610610571.500000
openmp,Full,CPU_CLK_UNHALTED_REF,10443187530.000000,4625541900.000000,811404240.000000,2610796882.500000
openmp,Full,L2_LINES_IN_ALL,192254305.000000,91379497.000000,27514453.000000,48063576.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,15696613.000000,10605726.000000,959589.000000,3924153.250000
