Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.916388
openmp,Full,Througput [FPS],109.124
openmp,Full,Runtime (RDTSC) [s],11.806027,2.951507,2.951507,2.951507
openmp,Full,Runtime unhalted [s],3.497735,1.554448,0.271186,0.874434
openmp,Full,Clock [MHz],11971.148975,2992.927974,2992.527691,2992.787244
openmp,Full,CPI,2.259181,0.719316,0.441739,0.564795
openmp,Full,L3 Load [MBytes/s],4217.131084,2036.420954,592.912637,1054.282771
openmp,Full,L3 Evict [MBytes/s],334.822503,225.617716,21.002036,83.705626
openmp,Full,L3 bandwidth [MBytes/s],4551.953587,2262.038670,613.914673,1137.988397
openmp,Full,L3 data volume [GBytes],13.435121,6.676422,1.811973,3.358780
openmp,Full,Runtime (RDTSC) [s],11.806027,2.951507,2.951507,2.951507
openmp,Full,Runtime unhalted [s],3.497735,1.554448,0.271186,0.874434
openmp,Full,Clock [MHz],11971.148975,2992.927974,2992.527691,2992.787244
openmp,Full,CPI,2.259181,0.719316,0.441739,0.564795
openmp,Full,L3 Load [MBytes/s],4217.131084,2036.420954,592.912637,1054.282771
openmp,Full,L3 Evict [MBytes/s],334.822503,225.617716,21.002036,83.705626
openmp,Full,L3 bandwidth [MBytes/s],4551.953587,2262.038670,613.914673,1137.988397
openmp,Full,L3 data volume [GBytes],13.435121,6.676422,1.811973,3.358780
openmp,Full,Runtime (RDTSC) [s],11.806027,2.951507,2.951507,2.951507
openmp,Full,Runtime unhalted [s],3.497735,1.554448,0.271186,0.874434
openmp,Full,Clock [MHz],11971.148975,2992.927974,2992.527691,2992.787244
openmp,Full,CPI,2.259181,0.719316,0.441739,0.564795
openmp,Full,L3 Load [MBytes/s],4217.131084,2036.420954,592.912637,1054.282771
openmp,Full,L3 Evict [MBytes/s],334.822503,225.617716,21.002036,83.705626
openmp,Full,L3 bandwidth [MBytes/s],4551.953587,2262.038670,613.914673,1137.988397
openmp,Full,L3 data volume [GBytes],13.435121,6.676422,1.811973,3.358780
