Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.914863
openmp,Full,Througput [FPS],109.306
openmp,Full,Runtime (RDTSC) [s],11.756764,2.939191,2.939191,2.939191
openmp,Full,Runtime unhalted [s],3.484851,1.542311,0.272202,0.871213
openmp,Full,Clock [MHz],11970.824116,2992.895294,2992.434300,2992.706029
openmp,Full,CPI,2.253942,0.714187,0.442024,0.563485
openmp,Full,L3 Load [MBytes/s],4181.533447,1996.273569,595.562392,1045.383362
openmp,Full,L3 Evict [MBytes/s],334.214208,225.444014,20.610776,83.553552
openmp,Full,L3 bandwidth [MBytes/s],4515.747655,2221.717583,616.173167,1128.936914
openmp,Full,L3 data volume [GBytes],13.272645,6.530053,1.811051,3.318161
openmp,Full,Runtime (RDTSC) [s],11.756764,2.939191,2.939191,2.939191
openmp,Full,Runtime unhalted [s],3.484851,1.542311,0.272202,0.871213
openmp,Full,Clock [MHz],11970.824116,2992.895294,2992.434300,2992.706029
openmp,Full,CPI,2.253942,0.714187,0.442024,0.563485
openmp,Full,L3 Load [MBytes/s],4181.533447,1996.273569,595.562392,1045.383362
openmp,Full,L3 Evict [MBytes/s],334.214208,225.444014,20.610776,83.553552
openmp,Full,L3 bandwidth [MBytes/s],4515.747655,2221.717583,616.173167,1128.936914
openmp,Full,L3 data volume [GBytes],13.272645,6.530053,1.811051,3.318161
openmp,Full,Runtime (RDTSC) [s],11.756764,2.939191,2.939191,2.939191
openmp,Full,Runtime unhalted [s],3.484851,1.542311,0.272202,0.871213
openmp,Full,Clock [MHz],11970.824116,2992.895294,2992.434300,2992.706029
openmp,Full,CPI,2.253942,0.714187,0.442024,0.563485
openmp,Full,L3 Load [MBytes/s],4181.533447,1996.273569,595.562392,1045.383362
openmp,Full,L3 Evict [MBytes/s],334.214208,225.444014,20.610776,83.553552
openmp,Full,L3 bandwidth [MBytes/s],4515.747655,2221.717583,616.173167,1128.936914
openmp,Full,L3 data volume [GBytes],13.272645,6.530053,1.811051,3.318161
