Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.555022
openmp,Full,Througput [FPS],180.173
openmp,Full,INSTR_RETIRED_ANY,17228844432.000000,8719251869.000000,1043560230.000000,4307211108.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,9548950894.000000,4581237907.000000,583695411.000000,2387237723.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9550190190.000000,4581235170.000000,583732500.000000,2387547547.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3514420518.000000,1738566096.000000,252694204.000000,878605129.500000
openmp,Full,MEM_UOP_RETIRED_STORES,1452356139.000000,692768397.000000,87592094.000000,363089034.750000
openmp,Full,INSTR_RETIRED_ANY,17228844432.000000,8719251869.000000,1043560230.000000,4307211108.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,9548950894.000000,4581237907.000000,583695411.000000,2387237723.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9550190190.000000,4581235170.000000,583732500.000000,2387547547.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3514420518.000000,1738566096.000000,252694204.000000,878605129.500000
openmp,Full,MEM_UOP_RETIRED_STORES,1452356139.000000,692768397.000000,87592094.000000,363089034.750000
openmp,Full,INSTR_RETIRED_ANY,17228844432.000000,8719251869.000000,1043560230.000000,4307211108.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,9548950894.000000,4581237907.000000,583695411.000000,2387237723.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9550190190.000000,4581235170.000000,583732500.000000,2387547547.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3514420518.000000,1738566096.000000,252694204.000000,878605129.500000
openmp,Full,MEM_UOP_RETIRED_STORES,1452356139.000000,692768397.000000,87592094.000000,363089034.750000
