Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.558209
openmp,Full,Througput [FPS],179.144
openmp,Full,INSTR_RETIRED_ANY,17232188185.000000,8731692891.000000,1038751105.000000,4308047046.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9575319984.000000,4630481268.000000,575336097.000000,2393829996.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9576285420.000000,4630566000.000000,575360790.000000,2394071355.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,3515614605.000000,1738885411.000000,252714246.000000,878903651.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1452733451.000000,692764766.000000,87546258.000000,363183362.750000
openmp,Full,INSTR_RETIRED_ANY,17232188185.000000,8731692891.000000,1038751105.000000,4308047046.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9575319984.000000,4630481268.000000,575336097.000000,2393829996.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9576285420.000000,4630566000.000000,575360790.000000,2394071355.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,3515614605.000000,1738885411.000000,252714246.000000,878903651.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1452733451.000000,692764766.000000,87546258.000000,363183362.750000
openmp,Full,INSTR_RETIRED_ANY,17232188185.000000,8731692891.000000,1038751105.000000,4308047046.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9575319984.000000,4630481268.000000,575336097.000000,2393829996.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9576285420.000000,4630566000.000000,575360790.000000,2394071355.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,3515614605.000000,1738885411.000000,252714246.000000,878903651.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1452733451.000000,692764766.000000,87546258.000000,363183362.750000
