Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.547541
openmp,Full,Througput [FPS],182.635
openmp,Full,Runtime (RDTSC) [s],11.414308,2.853577,2.853577,2.853577
openmp,Full,Runtime unhalted [s],3.180603,1.526560,0.192734,0.795151
openmp,Full,Clock [MHz],11970.696978,2992.808415,2992.490294,2992.674245
openmp,Full,CPI,2.250559,0.713499,0.434697,0.562640
openmp,Full,Load to Store ratio,10.447082,2.889098,2.171587,2.611770
openmp,Full,Runtime (RDTSC) [s],11.414308,2.853577,2.853577,2.853577
openmp,Full,Runtime unhalted [s],3.180603,1.526560,0.192734,0.795151
openmp,Full,Clock [MHz],11970.696978,2992.808415,2992.490294,2992.674245
openmp,Full,CPI,2.250559,0.713499,0.434697,0.562640
openmp,Full,Load to Store ratio,10.447082,2.889098,2.171587,2.611770
openmp,Full,Runtime (RDTSC) [s],11.414308,2.853577,2.853577,2.853577
openmp,Full,Runtime unhalted [s],3.180603,1.526560,0.192734,0.795151
openmp,Full,Clock [MHz],11970.696978,2992.808415,2992.490294,2992.674245
openmp,Full,CPI,2.250559,0.713499,0.434697,0.562640
openmp,Full,Load to Store ratio,10.447082,2.889098,2.171587,2.611770
