Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.561359
openmp,Full,Througput [FPS],178.139
openmp,Full,INSTR_RETIRED_ANY,17228626065.000000,8640700871.000000,1037082651.000000,4307156516.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9536599361.000000,4616987788.000000,580115994.000000,2384149840.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9537185190.000000,4616986860.000000,580100070.000000,2384296297.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3514407993.000000,1750329395.000000,252218556.000000,878601998.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1452342910.000000,698521476.000000,87407428.000000,363085727.500000
openmp,Full,INSTR_RETIRED_ANY,17228626065.000000,8640700871.000000,1037082651.000000,4307156516.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9536599361.000000,4616987788.000000,580115994.000000,2384149840.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9537185190.000000,4616986860.000000,580100070.000000,2384296297.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3514407993.000000,1750329395.000000,252218556.000000,878601998.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1452342910.000000,698521476.000000,87407428.000000,363085727.500000
openmp,Full,INSTR_RETIRED_ANY,17228626065.000000,8640700871.000000,1037082651.000000,4307156516.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9536599361.000000,4616987788.000000,580115994.000000,2384149840.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9537185190.000000,4616986860.000000,580100070.000000,2384296297.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,3514407993.000000,1750329395.000000,252218556.000000,878601998.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1452342910.000000,698521476.000000,87407428.000000,363085727.500000
