Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.737399
seq,Full,Througput [FPS],135.612
seq,Full,Runtime (RDTSC) [s],4.315698
seq,Full,Runtime unhalted [s],2.746848
seq,Full,Clock [MHz],2992.777852
seq,Full,CPI,0.591173
seq,Full,Memory Read BW [MBytes/s],231.264770
seq,Full,Memory Write BW [MBytes/s],111.111557
seq,Full,Memory BW [MBytes/s],342.376327
seq,Full,Memory data volume [GBytes],1.477593
seq,Full,Runtime (RDTSC) [s],4.315698
seq,Full,Runtime unhalted [s],2.746848
seq,Full,Clock [MHz],2992.777852
seq,Full,CPI,0.591173
seq,Full,Memory Read BW [MBytes/s],231.264770
seq,Full,Memory Write BW [MBytes/s],111.111557
seq,Full,Memory BW [MBytes/s],342.376327
seq,Full,Memory data volume [GBytes],1.477593
seq,Full,Runtime (RDTSC) [s],4.315698
seq,Full,Runtime unhalted [s],2.746848
seq,Full,Clock [MHz],2992.777852
seq,Full,CPI,0.591173
seq,Full,Memory Read BW [MBytes/s],231.264770
seq,Full,Memory Write BW [MBytes/s],111.111557
seq,Full,Memory BW [MBytes/s],342.376327
seq,Full,Memory data volume [GBytes],1.477593
