Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.741242
seq,Full,Througput [FPS],134.909
seq,Full,Runtime (RDTSC) [s],4.328353
seq,Full,Runtime unhalted [s],2.756332
seq,Full,Clock [MHz],2992.783716
seq,Full,CPI,0.593145
seq,Full,Memory Read BW [MBytes/s],230.503910
seq,Full,Memory Write BW [MBytes/s],110.895120
seq,Full,Memory BW [MBytes/s],341.399030
seq,Full,Memory data volume [GBytes],1.477695
seq,Full,Runtime (RDTSC) [s],4.328353
seq,Full,Runtime unhalted [s],2.756332
seq,Full,Clock [MHz],2992.783716
seq,Full,CPI,0.593145
seq,Full,Memory Read BW [MBytes/s],230.503910
seq,Full,Memory Write BW [MBytes/s],110.895120
seq,Full,Memory BW [MBytes/s],341.399030
seq,Full,Memory data volume [GBytes],1.477695
seq,Full,Runtime (RDTSC) [s],4.328353
seq,Full,Runtime unhalted [s],2.756332
seq,Full,Clock [MHz],2992.783716
seq,Full,CPI,0.593145
seq,Full,Memory Read BW [MBytes/s],230.503910
seq,Full,Memory Write BW [MBytes/s],110.895120
seq,Full,Memory BW [MBytes/s],341.399030
seq,Full,Memory data volume [GBytes],1.477695
