Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.402625
openmp,Full,Througput [FPS],248.37
openmp,Full,INSTR_RETIRED_ANY,14676329985.000000,8189107510.000000,499763675.000000,3669082496.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8558142923.000000,4222726051.000000,363717543.000000,2139535730.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8559566850.000000,4222990110.000000,363751800.000000,2139891712.500000
openmp,Full,L2_LINES_IN_ALL,71623338.000000,49346968.000000,4136440.000000,17905834.500000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,5485702.000000,3480303.000000,20883.000000,1371425.500000
openmp,Full,INSTR_RETIRED_ANY,14676329985.000000,8189107510.000000,499763675.000000,3669082496.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8558142923.000000,4222726051.000000,363717543.000000,2139535730.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8559566850.000000,4222990110.000000,363751800.000000,2139891712.500000
openmp,Full,L2_LINES_IN_ALL,71623338.000000,49346968.000000,4136440.000000,17905834.500000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,5485702.000000,3480303.000000,20883.000000,1371425.500000
openmp,Full,INSTR_RETIRED_ANY,14676329985.000000,8189107510.000000,499763675.000000,3669082496.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8558142923.000000,4222726051.000000,363717543.000000,2139535730.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8559566850.000000,4222990110.000000,363751800.000000,2139891712.500000
openmp,Full,L2_LINES_IN_ALL,71623338.000000,49346968.000000,4136440.000000,17905834.500000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,5485702.000000,3480303.000000,20883.000000,1371425.500000
