Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.40143
openmp,Full,Througput [FPS],249.109
openmp,Full,INSTR_RETIRED_ANY,14676363357.000000,8192405647.000000,496742438.000000,3669090839.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8489786088.000000,4155101018.000000,365817619.000000,2122446522.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8490394920.000000,4155221610.000000,365800140.000000,2122598730.000000
openmp,Full,L2_LINES_IN_ALL,66339705.000000,44291085.000000,4180385.000000,16584926.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,5465631.000000,3448869.000000,21961.000000,1366407.750000
openmp,Full,INSTR_RETIRED_ANY,14676363357.000000,8192405647.000000,496742438.000000,3669090839.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8489786088.000000,4155101018.000000,365817619.000000,2122446522.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8490394920.000000,4155221610.000000,365800140.000000,2122598730.000000
openmp,Full,L2_LINES_IN_ALL,66339705.000000,44291085.000000,4180385.000000,16584926.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,5465631.000000,3448869.000000,21961.000000,1366407.750000
openmp,Full,INSTR_RETIRED_ANY,14676363357.000000,8192405647.000000,496742438.000000,3669090839.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8489786088.000000,4155101018.000000,365817619.000000,2122446522.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8490394920.000000,4155221610.000000,365800140.000000,2122598730.000000
openmp,Full,L2_LINES_IN_ALL,66339705.000000,44291085.000000,4180385.000000,16584926.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,5465631.000000,3448869.000000,21961.000000,1366407.750000
