Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.183228,0.045807,0.045807,0.045807
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.229683,0.074675,0.051522,0.057421
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11992.441503,2998.986576,2996.815089,2998.110376
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.909446,0.602798,0.434501,0.477362
openmp-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],18.068120,18.068120,0.000000,4.517030
openmp-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],4.694470,4.694470,0.000000,1.173617
openmp-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],22.762590,22.762590,0.000000,5.690647
openmp-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.001043,0.001043,0.000000,0.000261
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.494361,0.123590,0.123590,0.123590
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.596210,0.183964,0.137240,0.149052
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11987.111071,2998.365142,2995.507985,2996.777768
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.409274,0.721360,0.562088,0.602319
openmp-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],44.930941,44.930941,0.000000,11.232735
openmp-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],9.835861,9.835861,0.000000,2.458965
openmp-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],54.766802,54.766802,0.000000,13.691700
openmp-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.006769,0.006769,0.000000,0.001692
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.128861,0.032215,0.032215,0.032215
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.178219,0.062778,0.038216,0.044555
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11996.292016,3001.284001,2995.801271,2999.073004
openmp-perfmon,BaseStrainMapping applyJT,CPI,2.376067,0.800155,0.520964,0.594017
openmp-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],21.199348,21.199348,0.000000,5.299837
openmp-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],4.386483,4.386483,0.000000,1.096621
openmp-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],25.585831,25.585831,0.000000,6.396458
