Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],1.209728,0.302432,0.302432,0.302432
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.228313,0.074095,0.051113,0.057078
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11986.340102,2998.206291,2995.249275,2996.585026
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.922735,0.607928,0.436855,0.480684
openmp-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],1.627976,1.627976,0.000000,0.406994
openmp-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],0.422389,0.422389,0.000000,0.105597
openmp-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],2.050366,2.050366,0.000000,0.512591
openmp-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000620,0.000620,0.000000,0.000155
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],2.597619,0.649405,0.649405,0.649405
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.589426,0.181884,0.134521,0.147357
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11983.087420,2996.829814,2994.266395,2995.771855
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.411978,0.724547,0.558276,0.602994
openmp-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],5.586703,5.586703,0.000000,1.396676
openmp-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],1.235544,1.235544,0.000000,0.308886
openmp-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],6.822247,6.822247,0.000000,1.705562
openmp-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.004430,0.004430,0.000000,0.001108
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],1.194546,0.298637,0.298637,0.298637
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.177141,0.062344,0.037788,0.044285
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11987.195985,2998.840505,2995.532697,2996.798996
openmp-perfmon,BaseStrainMapping applyJT,CPI,2.394854,0.806940,0.523836,0.598714
openmp-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],1.776822,1.776822,0.000000,0.444206
openmp-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],0.356179,0.356179,0.000000,0.089045
openmp-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],2.133001,2.133001,0.000000,0.533250
openmp-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000637,0.000637,0.000000,0.000159
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.034795,0.008699,0.008699,0.008699
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.007140,0.002261,0.001607,0.001785
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],11981.843656,2996.771676,2993.775492,2995.460914
openmp-perfmon,BaseStrainMapping apply,CPI,1.880197,0.581836,0.428975,0.470049
openmp-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],2.376403,2.376403,0.000000,0.594101
openmp-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],0.875517,0.875517,0.000000,0.218879
openmp-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],3.251919,3.251919,0.000000,0.812980
openmp-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000028,0.000028,0.000000,0.000007
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000424,0.000106,0.000106,0.000106
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001107,0.001107,0.000000,0.000277
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3041.214898,3041.214898,0.000000,760.303724
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,5.878067,5.878067,0.000000,1.469517
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],0.000000,0.000000,0.000000,0.000000
