Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.056910,0.014228,0.014228,0.014228
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052173,0.013758,0.012611,0.013043
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12012.618337,3007.468460,2999.842765,3003.154584
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.164511,0.799336,0.777119,0.791128
openmp-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],8257.107393,2430.929223,1850.072043,2064.276848
openmp-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],197.943431,128.840463,16.144418,49.485858
openmp-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],8455.050824,2559.769687,1872.806479,2113.762706
openmp-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.120295,0.036419,0.026646,0.030074
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.149189,0.037297,0.037297,0.037297
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.156603,0.039741,0.038902,0.039151
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],12001.965675,3002.796341,2998.116826,3000.491419
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.742561,0.691488,0.676352,0.685640
openmp-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],10044.613298,3495.950995,1989.531148,2511.153324
openmp-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],384.707208,254.848191,35.451350,96.176802
openmp-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],10429.320506,3750.799186,2036.227063,2607.330126
openmp-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],0.388986,0.139895,0.075946,0.097246
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.032249,0.008062,0.008062,0.008062
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045740,0.011628,0.011207,0.011435
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12010.269757,3008.320090,2997.586094,3002.567439
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.298647,1.105975,1.014310,1.074662
openmp-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],13922.759583,3782.929829,3000.922328,3480.689896
openmp-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],546.955150,353.808958,62.545676,136.738788
