Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.396257
openmp,Full,Througput [FPS],252.361
openmp,Full,INSTR_RETIRED_ANY,14667634325.000000,8190118160.000000,495764209.000000,3666908581.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8492717552.000000,4163071514.000000,360701081.000000,2123179388.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8493145860.000000,4163102670.000000,360687000.000000,2123286465.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2924502183.000000,1522554823.000000,128014307.000000,731125545.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1247320457.000000,594568569.000000,52017577.000000,311830114.250000
openmp,Full,INSTR_RETIRED_ANY,14667634325.000000,8190118160.000000,495764209.000000,3666908581.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8492717552.000000,4163071514.000000,360701081.000000,2123179388.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8493145860.000000,4163102670.000000,360687000.000000,2123286465.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2924502183.000000,1522554823.000000,128014307.000000,731125545.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1247320457.000000,594568569.000000,52017577.000000,311830114.250000
openmp,Full,INSTR_RETIRED_ANY,14667634325.000000,8190118160.000000,495764209.000000,3666908581.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8492717552.000000,4163071514.000000,360701081.000000,2123179388.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8493145860.000000,4163102670.000000,360687000.000000,2123286465.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2924502183.000000,1522554823.000000,128014307.000000,731125545.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1247320457.000000,594568569.000000,52017577.000000,311830114.250000
