Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.399249
openmp,Full,Througput [FPS],250.47
openmp,Full,INSTR_RETIRED_ANY,14678408746.000000,8188242288.000000,500464987.000000,3669602186.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8511823721.000000,4181831794.000000,362392394.000000,2127955930.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8512884420.000000,4181939370.000000,362389920.000000,2128221105.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2927375551.000000,1524027816.000000,128854919.000000,731843887.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1249035337.000000,595583050.000000,52479242.000000,312258834.250000
openmp,Full,INSTR_RETIRED_ANY,14678408746.000000,8188242288.000000,500464987.000000,3669602186.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8511823721.000000,4181831794.000000,362392394.000000,2127955930.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8512884420.000000,4181939370.000000,362389920.000000,2128221105.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2927375551.000000,1524027816.000000,128854919.000000,731843887.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1249035337.000000,595583050.000000,52479242.000000,312258834.250000
openmp,Full,INSTR_RETIRED_ANY,14678408746.000000,8188242288.000000,500464987.000000,3669602186.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,8511823721.000000,4181831794.000000,362392394.000000,2127955930.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8512884420.000000,4181939370.000000,362389920.000000,2128221105.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2927375551.000000,1524027816.000000,128854919.000000,731843887.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1249035337.000000,595583050.000000,52479242.000000,312258834.250000
