Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.404432
openmp,Full,Througput [FPS],247.26
openmp,Full,INSTR_RETIRED_ANY,14666494271.000000,8189610449.000000,492909183.000000,3666623567.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8525452901.000000,4201869671.000000,360187782.000000,2131363225.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8526400590.000000,4201999830.000000,360211170.000000,2131600147.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2923740464.000000,1524810940.000000,127617850.000000,730935116.000000
openmp,Full,MEM_UOP_RETIRED_STORES,1247151836.000000,595714720.000000,51788809.000000,311787959.000000
openmp,Full,INSTR_RETIRED_ANY,14666494271.000000,8189610449.000000,492909183.000000,3666623567.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8525452901.000000,4201869671.000000,360187782.000000,2131363225.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8526400590.000000,4201999830.000000,360211170.000000,2131600147.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2923740464.000000,1524810940.000000,127617850.000000,730935116.000000
openmp,Full,MEM_UOP_RETIRED_STORES,1247151836.000000,595714720.000000,51788809.000000,311787959.000000
openmp,Full,INSTR_RETIRED_ANY,14666494271.000000,8189610449.000000,492909183.000000,3666623567.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8525452901.000000,4201869671.000000,360187782.000000,2131363225.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8526400590.000000,4201999830.000000,360211170.000000,2131600147.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2923740464.000000,1524810940.000000,127617850.000000,730935116.000000
openmp,Full,MEM_UOP_RETIRED_STORES,1247151836.000000,595714720.000000,51788809.000000,311787959.000000
