Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.408003
openmp,Full,Througput [FPS],245.096
openmp,Full,Runtime (RDTSC) [s],10.885040,2.721260,2.721260,2.721260
openmp,Full,Runtime unhalted [s],2.841795,1.401141,0.118531,0.710449
openmp,Full,Clock [MHz],11970.571666,2993.027595,2992.066706,2992.642917
openmp,Full,CPI,2.637785,0.763965,0.439265,0.659446
openmp,Full,Load to Store ratio,9.573841,2.559651,2.088924,2.393460
openmp,Full,Runtime (RDTSC) [s],10.885040,2.721260,2.721260,2.721260
openmp,Full,Runtime unhalted [s],2.841795,1.401141,0.118531,0.710449
openmp,Full,Clock [MHz],11970.571666,2993.027595,2992.066706,2992.642917
openmp,Full,CPI,2.637785,0.763965,0.439265,0.659446
openmp,Full,Load to Store ratio,9.573841,2.559651,2.088924,2.393460
openmp,Full,Runtime (RDTSC) [s],10.885040,2.721260,2.721260,2.721260
openmp,Full,Runtime unhalted [s],2.841795,1.401141,0.118531,0.710449
openmp,Full,Clock [MHz],11970.571666,2993.027595,2992.066706,2992.642917
openmp,Full,CPI,2.637785,0.763965,0.439265,0.659446
openmp,Full,Load to Store ratio,9.573841,2.559651,2.088924,2.393460
