Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.395874
openmp,Full,Througput [FPS],252.606
openmp,Full,INSTR_RETIRED_ANY,14668671411.000000,8190361301.000000,496151259.000000,3667167852.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8466788090.000000,4147682526.000000,356876143.000000,2116697022.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8467646940.000000,4147835130.000000,356867940.000000,2116911735.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2924835222.000000,1523046681.000000,128221871.000000,731208805.500000
openmp,Full,MEM_UOP_RETIRED_STORES,1247530846.000000,594896940.000000,52082963.000000,311882711.500000
openmp,Full,INSTR_RETIRED_ANY,14668671411.000000,8190361301.000000,496151259.000000,3667167852.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8466788090.000000,4147682526.000000,356876143.000000,2116697022.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8467646940.000000,4147835130.000000,356867940.000000,2116911735.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2924835222.000000,1523046681.000000,128221871.000000,731208805.500000
openmp,Full,MEM_UOP_RETIRED_STORES,1247530846.000000,594896940.000000,52082963.000000,311882711.500000
openmp,Full,INSTR_RETIRED_ANY,14668671411.000000,8190361301.000000,496151259.000000,3667167852.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8466788090.000000,4147682526.000000,356876143.000000,2116697022.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8467646940.000000,4147835130.000000,356867940.000000,2116911735.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2924835222.000000,1523046681.000000,128221871.000000,731208805.500000
openmp,Full,MEM_UOP_RETIRED_STORES,1247530846.000000,594896940.000000,52082963.000000,311882711.500000
