Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.068245,0.017061,0.017061,0.017061
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.064680,0.017040,0.015742,0.016170
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12007.268269,3009.896680,2997.517372,3001.817067
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.168977,0.800659,0.786390,0.792244
openmp-perfmon,BaseStrainMapping applyJ,Load to Store ratio,5.990961,1.534240,1.481656,1.497740
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.282474,0.070618,0.070618,0.070618
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.303601,0.076817,0.075316,0.075900
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11986.178656,2998.782180,2994.197501,2996.544664
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.043982,0.517340,0.503125,0.510996
openmp-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,13.587828,3.428849,3.361801,3.396957
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.041557,0.010389,0.010389,0.010389
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.056522,0.014165,0.014083,0.014130
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12007.221290,3011.961889,2989.780317,3001.805323
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.323357,1.097541,1.039537,1.080839
openmp-perfmon,BaseStrainMapping applyJT,Load to Store ratio,8.858915,2.234134,2.201656,2.214729
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.004230,0.001058,0.001058,0.001058
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002856,0.000750,0.000696,0.000714
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12001.756676,3006.773812,2996.539367,3000.439169
