Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014920
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.035900
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.172450
seq-perfmon,BaseStrainMapping applyJ,CPI,0.734974
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],7.223767
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],5.216212
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],12.439978
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000186
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013875
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.019876
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2995.638479
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.643924
seq-perfmon,BaseDeformationMultiMapping apply,Memory Read BW [MBytes/s],7.527833
seq-perfmon,BaseDeformationMultiMapping apply,Memory Write BW [MBytes/s],3.874620
seq-perfmon,BaseDeformationMultiMapping apply,Memory BW [MBytes/s],11.402452
seq-perfmon,BaseDeformationMultiMapping apply,Memory data volume [GBytes],0.000158
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000045
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.002885
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3002.939222
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.522309
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Read BW [MBytes/s],3777.958415
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Write BW [MBytes/s],2100.927385
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory BW [MBytes/s],5878.885800
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory data volume [GBytes],0.000264
