Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.015173
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.036239
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2999.059919
seq-perfmon,BaseStrainMapping applyJ,CPI,0.739426
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],11.354645
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],7.347619
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],18.702264
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000284
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013871
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.019917
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2995.682668
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.645252
seq-perfmon,BaseDeformationMultiMapping apply,Memory Read BW [MBytes/s],5.527639
seq-perfmon,BaseDeformationMultiMapping apply,Memory Write BW [MBytes/s],2.713065
seq-perfmon,BaseDeformationMultiMapping apply,Memory BW [MBytes/s],8.240704
seq-perfmon,BaseDeformationMultiMapping apply,Memory data volume [GBytes],0.000114
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000041
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.002882
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3001.369129
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.517998
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Read BW [MBytes/s],1099.945121
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Write BW [MBytes/s],443.754684
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory BW [MBytes/s],1543.699805
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory data volume [GBytes],0.000063
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009796
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.032456
