Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014936
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.035738
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],3000.179058
seq-perfmon,BaseStrainMapping applyJ,CPI,0.730175
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],8.616981
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],5.626104
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],14.243085
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000213
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013860
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.019784
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.813138
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.640948
seq-perfmon,BaseDeformationMultiMapping apply,Memory Read BW [MBytes/s],5.809035
seq-perfmon,BaseDeformationMultiMapping apply,Memory Write BW [MBytes/s],2.964547
seq-perfmon,BaseDeformationMultiMapping apply,Memory BW [MBytes/s],8.773582
seq-perfmon,BaseDeformationMultiMapping apply,Memory data volume [GBytes],0.000122
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000046
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.002825
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3002.965408
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.449118
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Read BW [MBytes/s],213.721755
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory Write BW [MBytes/s],92.382952
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory BW [MBytes/s],306.104708
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Memory data volume [GBytes],0.000014
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009807
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.031815
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2996.439500
seq-perfmon,BaseStrainMapping applyJT,CPI,0.957904
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],6.604305
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],2.519033
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],9.123338
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000089
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001256
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002707
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.187374
seq-perfmon,BaseStrainMapping apply,CPI,0.691919
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],11.869228
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],6.214789
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],18.084017
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000023
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.005118
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.046209
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],3000.630696
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,2.337721
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory Read BW [MBytes/s],29.008833
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory Write BW [MBytes/s],11.753579
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory BW [MBytes/s],40.762412
seq-perfmon,BaseDeformationMultiMapping applyDJT,Memory data volume [GBytes],0.000209
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036578
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.080900
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2997.710116
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.892754
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory Read BW [MBytes/s],5.821188
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory Write BW [MBytes/s],2.802989
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory BW [MBytes/s],8.624177
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Memory data volume [GBytes],0.000315
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060148
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.102254
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2996.213591
