Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.359879
openmp,Full,Througput [FPS],277.871
openmp,Full,INSTR_RETIRED_ANY,13566050891.000000,8170674193.000000,334815168.000000,3391512722.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,7757261951.000000,3735015817.000000,225250778.000000,1939315487.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7757726340.000000,3735031980.000000,225242850.000000,1939431585.000000
openmp,Full,L2_LINES_IN_ALL,59753199.000000,42958495.000000,1898862.000000,14938299.750000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,4561928.000000,2457667.000000,30103.000000,1140482.000000
openmp,Full,INSTR_RETIRED_ANY,13566050891.000000,8170674193.000000,334815168.000000,3391512722.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,7757261951.000000,3735015817.000000,225250778.000000,1939315487.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7757726340.000000,3735031980.000000,225242850.000000,1939431585.000000
openmp,Full,L2_LINES_IN_ALL,59753199.000000,42958495.000000,1898862.000000,14938299.750000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,4561928.000000,2457667.000000,30103.000000,1140482.000000
openmp,Full,INSTR_RETIRED_ANY,13566050891.000000,8170674193.000000,334815168.000000,3391512722.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,7757261951.000000,3735015817.000000,225250778.000000,1939315487.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7757726340.000000,3735031980.000000,225242850.000000,1939431585.000000
openmp,Full,L2_LINES_IN_ALL,59753199.000000,42958495.000000,1898862.000000,14938299.750000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,4561928.000000,2457667.000000,30103.000000,1140482.000000
