Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.361236
openmp,Full,Througput [FPS],276.827
openmp,Full,INSTR_RETIRED_ANY,13560510284.000000,8168786563.000000,335913570.000000,3390127571.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7721807127.000000,3705667438.000000,224808802.000000,1930451781.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7722567900.000000,3705729300.000000,224844870.000000,1930641975.000000
openmp,Full,L2_LINES_IN_ALL,59033073.000000,42246685.000000,2027293.000000,14758268.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,4671616.000000,2547522.000000,43487.000000,1167904.000000
openmp,Full,INSTR_RETIRED_ANY,13560510284.000000,8168786563.000000,335913570.000000,3390127571.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7721807127.000000,3705667438.000000,224808802.000000,1930451781.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7722567900.000000,3705729300.000000,224844870.000000,1930641975.000000
openmp,Full,L2_LINES_IN_ALL,59033073.000000,42246685.000000,2027293.000000,14758268.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,4671616.000000,2547522.000000,43487.000000,1167904.000000
openmp,Full,INSTR_RETIRED_ANY,13560510284.000000,8168786563.000000,335913570.000000,3390127571.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7721807127.000000,3705667438.000000,224808802.000000,1930451781.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7722567900.000000,3705729300.000000,224844870.000000,1930641975.000000
openmp,Full,L2_LINES_IN_ALL,59033073.000000,42246685.000000,2027293.000000,14758268.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,4671616.000000,2547522.000000,43487.000000,1167904.000000
