Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.207499,0.051875,0.051875,0.051875
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.205453,0.052021,0.050756,0.051363
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11987.034367,2998.007969,2996.139458,2996.758592
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.800695,0.455671,0.446082,0.450174
openmp-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],15451.689878,3888.637017,3812.457234,3862.922469
openmp-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],4478.314464,1150.263288,1085.230351,1119.578616
openmp-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],19930.004341,5030.496064,4897.687584,4982.501085
openmp-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],1.033864,0.260956,0.254066,0.258466
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.513105,0.128276,0.128276,0.128276
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.537645,0.135654,0.133499,0.134411
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11987.086515,2997.199572,2995.918839,2996.771629
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.287400,0.572855,0.570552,0.571850
openmp-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],25288.976374,6369.665480,6285.576993,6322.244093
openmp-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],4209.103256,1074.947625,1015.507931,1052.275814
openmp-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],29498.079630,7431.181598,7302.357177,7374.519907
openmp-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],3.783905,0.953244,0.936719,0.945976
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.134160,0.033540,0.033540,0.033540
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.157599,0.040062,0.038142,0.039400
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11997.177166,3002.720368,2996.609022,2999.294291
openmp-perfmon,BaseStrainMapping applyJT,CPI,2.229138,0.564559,0.544866,0.557284
openmp-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],25311.983513,6396.490885,6232.678753,6327.995878
openmp-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],8222.137097,2151.081810,1949.140730,2055.534274
openmp-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],33534.120610,8497.954686,8274.294873,8383.530153
openmp-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],1.124737,0.285022,0.277521,0.281184
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.007765,0.001941,0.001941,0.001941
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.006734,0.001721,0.001654,0.001683
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],11985.078684,2997.148833,2995.794667,2996.269671
openmp-perfmon,BaseStrainMapping apply,CPI,1.784977,0.455499,0.439479,0.446244
openmp-perfmon,BaseStrainMapping apply,L2 Load [MBytes/s],11528.935437,2903.357609,2838.807782,2882.233859
openmp-perfmon,BaseStrainMapping apply,L2 Evict [MBytes/s],4762.280549,1226.281884,1147.984724,1190.570137
openmp-perfmon,BaseStrainMapping apply,L2 bandwidth [MBytes/s],16291.215986,4112.793241,3986.792505,4072.803996
openmp-perfmon,BaseStrainMapping apply,L2 data volume [GBytes],0.031626,0.007984,0.007740,0.007907
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000444,0.000111,0.000111,0.000111
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.001620,0.001620,0.000000,0.000405
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3013.006464,3013.006464,0.000000,753.251616
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,5.892390,5.892390,0.000000,1.473097
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],23500.444063,23500.444063,0.000000,5875.111016
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],4337.949310,4337.949310,0.000000,1084.487328
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],27838.393373,27838.393373,0.000000,6959.598343
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.003091,0.003091,0.000000,0.000773
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.001874,0.000469,0.000469,0.000469
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.010158,0.010158,0.000000,0.002540
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3021.230015,3021.230015,0.000000,755.307504
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,5.859707,5.859707,0.000000,1.464927
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 Load [MBytes/s],28155.543102,28155.543102,0.000000,7038.885776
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 Evict [MBytes/s],4683.758305,4683.758305,0.000000,1170.939576
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 bandwidth [MBytes/s],32839.301407,32839.301407,0.000000,8209.825352
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 data volume [GBytes],0.015388,0.015388,0.000000,0.003847
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.001823,0.000456,0.000456,0.000456
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.009128,0.009128,0.000000,0.002282
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3013.364270,3013.364270,0.000000,753.341067
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,5.875773,5.875773,0.000000,1.468943
openmp-perfmon,BaseDeformationMapping applyJ else,L2 Load [MBytes/s],29698.925052,29698.925052,0.000000,7424.731263
openmp-perfmon,BaseDeformationMapping applyJ else,L2 Evict [MBytes/s],4596.927391,4596.927391,0.000000,1149.231848
openmp-perfmon,BaseDeformationMapping applyJ else,L2 bandwidth [MBytes/s],34295.852443,34295.852443,0.000000,8573.963111
openmp-perfmon,BaseDeformationMapping applyJ else,L2 data volume [GBytes],0.015635,0.015635,0.000000,0.003909
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.690321,0.172580,0.172580,0.172580
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.450877,0.162075,0.094444,0.112719
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11988.731785,2998.703679,2995.244927,2997.182946
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,4.099683,1.083794,0.861549,1.024921
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],35940.706558,16079.020838,6437.544030,8985.176640
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],2235.333141,590.122140,533.592861,558.833285
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],38176.039699,16669.142979,6978.296364,9544.009925
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],6.588432,2.876766,1.204316,1.647108
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.106416,0.026604,0.026604,0.026604
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.095987,0.024467,0.023695,0.023997
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],11989.469019,2998.325634,2996.365765,2997.367255
openmp-perfmon,BaseStrainMapping applyDJT,CPI,1.879969,0.478629,0.466628,0.469992
openmp-perfmon,BaseStrainMapping applyDJT,L2 Load [MBytes/s],17804.583014,4483.148291,4407.160607,4451.145753
openmp-perfmon,BaseStrainMapping applyDJT,L2 Evict [MBytes/s],5771.703311,1473.302739,1410.365777,1442.925828
openmp-perfmon,BaseStrainMapping applyDJT,L2 bandwidth [MBytes/s],23576.286325,5935.598741,5842.744952,5894.071581
openmp-perfmon,BaseStrainMapping applyDJT,L2 data volume [GBytes],0.627221,0.157910,0.155440,0.156805
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.078167,0.019542,0.019542,0.019542
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.074270,0.018671,0.018368,0.018568
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11986.687266,2997.365439,2995.749415,2996.671817
openmp-perfmon,BaseDeformationMapping apply,CPI,2.680569,0.674971,0.664458,0.670142
openmp-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],19841.252046,4985.194279,4929.158413,4960.313012
openmp-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],3232.696322,826.854886,787.223675,808.174080
openmp-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],23073.948368,5812.049164,5716.382088,5768.487092
openmp-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.450906,0.113578,0.111708,0.112726
openmp-perfmon,Simu,Runtime (RDTSC) [s],10.943440,2.735860,2.735860,2.735860
openmp-perfmon,Simu,Runtime unhalted [s],1.242423,1.242423,0.000000,0.310606
openmp-perfmon,Simu,Clock [MHz],2992.890953,2992.890953,0.000000,748.222738
openmp-perfmon,Simu,CPI,0.846032,0.846032,0.000000,0.211508
openmp-perfmon,Simu,L2 Load [MBytes/s],2280.329783,2280.329783,0.000000,570.082446
openmp-perfmon,Simu,L2 Evict [MBytes/s],548.174483,548.174483,0.000000,137.043621
openmp-perfmon,Simu,L2 bandwidth [MBytes/s],2828.504266,2828.504266,0.000000,707.126066
openmp-perfmon,Simu,L2 data volume [GBytes],7.738392,7.738392,0.000000,1.934598
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.207499,0.051875,0.051875,0.051875
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.205453,0.052021,0.050756,0.051363
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11987.034367,2998.007969,2996.139458,2996.758592
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.800695,0.455671,0.446082,0.450174
openmp-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],15451.689878,3888.637017,3812.457234,3862.922469
openmp-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],4478.314464,1150.263288,1085.230351,1119.578616
openmp-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],19930.004341,5030.496064,4897.687584,4982.501085
openmp-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],1.033864,0.260956,0.254066,0.258466
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.513105,0.128276,0.128276,0.128276
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.537645,0.135654,0.133499,0.134411
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11987.086515,2997.199572,2995.918839,2996.771629
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.287400,0.572855,0.570552,0.571850
openmp-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],25288.976374,6369.665480,6285.576993,6322.244093
openmp-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],4209.103256,1074.947625,1015.507931,1052.275814
openmp-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],29498.079630,7431.181598,7302.357177,7374.519907
openmp-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],3.783905,0.953244,0.936719,0.945976
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.134160,0.033540,0.033540,0.033540
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.157599,0.040062,0.038142,0.039400
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11997.177166,3002.720368,2996.609022,2999.294291
openmp-perfmon,BaseStrainMapping applyJT,CPI,2.229138,0.564559,0.544866,0.557284
openmp-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],25311.983513,6396.490885,6232.678753,6327.995878
openmp-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],8222.137097,2151.081810,1949.140730,2055.534274
openmp-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],33534.120610,8497.954686,8274.294873,8383.530153
