Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080727
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.087219
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.444910
seq-perfmon,BaseStrainMapping applyJT,CPI,0.377792
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.111271
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000037
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000896
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3005.184706
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.147781
seq-perfmon,BaseDeformationMapping applyJT seqMat,Load to Store ratio,2.248856
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.358239
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.370662
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.535836
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.540685
seq-perfmon,BaseDeformationMapping applyJT vec,Load to Store ratio,4.356553
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075688
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.077678
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.084881
seq-perfmon,BaseDeformationMapping apply,CPI,0.443587
seq-perfmon,BaseDeformationMapping apply,Load to Store ratio,1.645074
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.520826
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.531964
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.160498
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.424224
seq-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,1.298057
seq-perfmon,Simu,Runtime (RDTSC) [s],2.015857
seq-perfmon,Simu,Runtime unhalted [s],1.693389
seq-perfmon,Simu,Clock [MHz],2992.793064
seq-perfmon,Simu,CPI,0.494017
seq-perfmon,Simu,Load to Store ratio,1.604996
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.122633
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.128628
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.439741
seq-perfmon,BaseStrainMapping applyJ,CPI,0.352044
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.398198
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080727
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.087219
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.444910
seq-perfmon,BaseStrainMapping applyJT,CPI,0.377792
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.111271
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000037
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000896
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3005.184706
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.147781
seq-perfmon,BaseDeformationMapping applyJT seqMat,Load to Store ratio,2.248856
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.358239
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.370662
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.535836
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.540685
seq-perfmon,BaseDeformationMapping applyJT vec,Load to Store ratio,4.356553
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075688
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.077678
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.084881
seq-perfmon,BaseDeformationMapping apply,CPI,0.443587
seq-perfmon,BaseDeformationMapping apply,Load to Store ratio,1.645074
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.520826
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.531964
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.160498
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.424224
seq-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,1.298057
seq-perfmon,Simu,Runtime (RDTSC) [s],2.015857
seq-perfmon,Simu,Runtime unhalted [s],1.693389
seq-perfmon,Simu,Clock [MHz],2992.793064
seq-perfmon,Simu,CPI,0.494017
seq-perfmon,Simu,Load to Store ratio,1.604996
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.122633
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.128628
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.439741
seq-perfmon,BaseStrainMapping applyJ,CPI,0.352044
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.398198
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080727
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.087219
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.444910
seq-perfmon,BaseStrainMapping applyJT,CPI,0.377792
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.111271
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000037
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000896
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3005.184706
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.147781
seq-perfmon,BaseDeformationMapping applyJT seqMat,Load to Store ratio,2.248856
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.358239
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.370662
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.535836
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.540685
seq-perfmon,BaseDeformationMapping applyJT vec,Load to Store ratio,4.356553
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.075688
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.077678
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.084881
seq-perfmon,BaseDeformationMapping apply,CPI,0.443587
seq-perfmon,BaseDeformationMapping apply,Load to Store ratio,1.645074
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.520826
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.531964
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.160498
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.424224
seq-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,1.298057
seq-perfmon,Simu,Runtime (RDTSC) [s],2.015857
seq-perfmon,Simu,Runtime unhalted [s],1.693389
seq-perfmon,Simu,Clock [MHz],2992.793064
seq-perfmon,Simu,CPI,0.494017
seq-perfmon,Simu,Load to Store ratio,1.604996
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.122633
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.128628
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.439741
seq-perfmon,BaseStrainMapping applyJ,CPI,0.352044
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.398198
