Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.53231
seq,Full,Througput [FPS],65.2612
seq,Full,Runtime (RDTSC) [s],4.838820
seq,Full,Runtime unhalted [s],3.272809
seq,Full,Clock [MHz],2992.785312
seq,Full,CPI,0.559519
seq,Full,Memory Read BW [MBytes/s],207.863150
seq,Full,Memory Write BW [MBytes/s],100.561636
seq,Full,Memory BW [MBytes/s],308.424787
seq,Full,Memory data volume [GBytes],1.492412
seq,Full,Runtime (RDTSC) [s],4.838820
seq,Full,Runtime unhalted [s],3.272809
seq,Full,Clock [MHz],2992.785312
seq,Full,CPI,0.559519
seq,Full,Memory Read BW [MBytes/s],207.863150
seq,Full,Memory Write BW [MBytes/s],100.561636
seq,Full,Memory BW [MBytes/s],308.424787
seq,Full,Memory data volume [GBytes],1.492412
seq,Full,Runtime (RDTSC) [s],4.838820
seq,Full,Runtime unhalted [s],3.272809
seq,Full,Clock [MHz],2992.785312
seq,Full,CPI,0.559519
seq,Full,Memory Read BW [MBytes/s],207.863150
seq,Full,Memory Write BW [MBytes/s],100.561636
seq,Full,Memory BW [MBytes/s],308.424787
seq,Full,Memory data volume [GBytes],1.492412
