Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.53544
seq,Full,Througput [FPS],65.1278
seq,Full,Runtime (RDTSC) [s],4.853756
seq,Full,Runtime unhalted [s],3.284147
seq,Full,Clock [MHz],2992.776244
seq,Full,CPI,0.562163
seq,Full,Memory Read BW [MBytes/s],208.299807
seq,Full,Memory Write BW [MBytes/s],100.761445
seq,Full,Memory BW [MBytes/s],309.061252
seq,Full,Memory data volume [GBytes],1.500108
seq,Full,Runtime (RDTSC) [s],4.853756
seq,Full,Runtime unhalted [s],3.284147
seq,Full,Clock [MHz],2992.776244
seq,Full,CPI,0.562163
seq,Full,Memory Read BW [MBytes/s],208.299807
seq,Full,Memory Write BW [MBytes/s],100.761445
seq,Full,Memory BW [MBytes/s],309.061252
seq,Full,Memory data volume [GBytes],1.500108
seq,Full,Runtime (RDTSC) [s],4.853756
seq,Full,Runtime unhalted [s],3.284147
seq,Full,Clock [MHz],2992.776244
seq,Full,CPI,0.562163
seq,Full,Memory Read BW [MBytes/s],208.299807
seq,Full,Memory Write BW [MBytes/s],100.761445
seq,Full,Memory BW [MBytes/s],309.061252
seq,Full,Memory data volume [GBytes],1.500108
