Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.557382
openmp,Full,Througput [FPS],179.41
openmp,Full,Runtime (RDTSC) [s],11.491621,2.872905,2.872905,2.872905
openmp,Full,Runtime unhalted [s],3.188089,1.534593,0.189856,0.797022
openmp,Full,Clock [MHz],11970.580645,2992.718635,2992.520758,2992.645161
openmp,Full,CPI,2.250602,0.717214,0.435156,0.562650
openmp,Full,L2 request rate,0.138866,0.048354,0.009001,0.034717
openmp,Full,L2 miss rate,0.027821,0.009606,0.001805,0.006955
openmp,Full,L2 miss ratio,0.802398,0.214193,0.187827,0.200599
openmp,Full,Runtime (RDTSC) [s],11.491621,2.872905,2.872905,2.872905
openmp,Full,Runtime unhalted [s],3.188089,1.534593,0.189856,0.797022
openmp,Full,Clock [MHz],11970.580645,2992.718635,2992.520758,2992.645161
openmp,Full,CPI,2.250602,0.717214,0.435156,0.562650
openmp,Full,L2 request rate,0.138866,0.048354,0.009001,0.034717
openmp,Full,L2 miss rate,0.027821,0.009606,0.001805,0.006955
openmp,Full,L2 miss ratio,0.802398,0.214193,0.187827,0.200599
openmp,Full,Runtime (RDTSC) [s],11.491621,2.872905,2.872905,2.872905
openmp,Full,Runtime unhalted [s],3.188089,1.534593,0.189856,0.797022
openmp,Full,Clock [MHz],11970.580645,2992.718635,2992.520758,2992.645161
openmp,Full,CPI,2.250602,0.717214,0.435156,0.562650
openmp,Full,L2 request rate,0.138866,0.048354,0.009001,0.034717
openmp,Full,L2 miss rate,0.027821,0.009606,0.001805,0.006955
openmp,Full,L2 miss ratio,0.802398,0.214193,0.187827,0.200599
