Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.547979
openmp,Full,Througput [FPS],182.489
openmp,Full,Runtime (RDTSC) [s],11.412952,2.853238,2.853238,2.853238
openmp,Full,Runtime unhalted [s],3.181323,1.527805,0.192419,0.795331
openmp,Full,Clock [MHz],11971.059759,2992.994032,2992.565768,2992.764940
openmp,Full,CPI,2.248970,0.714069,0.434885,0.562243
openmp,Full,L2 request rate,0.138435,0.047490,0.009104,0.034609
openmp,Full,L2 miss rate,0.027126,0.009017,0.001846,0.006781
openmp,Full,L2 miss ratio,0.791510,0.204802,0.183626,0.197877
openmp,Full,Runtime (RDTSC) [s],11.412952,2.853238,2.853238,2.853238
openmp,Full,Runtime unhalted [s],3.181323,1.527805,0.192419,0.795331
openmp,Full,Clock [MHz],11971.059759,2992.994032,2992.565768,2992.764940
openmp,Full,CPI,2.248970,0.714069,0.434885,0.562243
openmp,Full,L2 request rate,0.138435,0.047490,0.009104,0.034609
openmp,Full,L2 miss rate,0.027126,0.009017,0.001846,0.006781
openmp,Full,L2 miss ratio,0.791510,0.204802,0.183626,0.197877
openmp,Full,Runtime (RDTSC) [s],11.412952,2.853238,2.853238,2.853238
openmp,Full,Runtime unhalted [s],3.181323,1.527805,0.192419,0.795331
openmp,Full,Clock [MHz],11971.059759,2992.994032,2992.565768,2992.764940
openmp,Full,CPI,2.248970,0.714069,0.434885,0.562243
openmp,Full,L2 request rate,0.138435,0.047490,0.009104,0.034609
openmp,Full,L2 miss rate,0.027126,0.009017,0.001846,0.006781
openmp,Full,L2 miss ratio,0.791510,0.204802,0.183626,0.197877
