Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.556709
openmp,Full,Througput [FPS],179.627
openmp,Full,INSTR_RETIRED_ANY,17228099347.000000,8728125060.000000,1038516700.000000,4307024836.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9568896741.000000,4615524490.000000,574078271.000000,2392224185.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9569654940.000000,4615609920.000000,574060320.000000,2392413735.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,481661737.000000,313964463.000000,41264893.000000,120415434.250000
openmp,Full,L2_RQSTS_MISS,93816785.000000,59677274.000000,8974759.000000,23454196.250000
openmp,Full,INSTR_RETIRED_ANY,17228099347.000000,8728125060.000000,1038516700.000000,4307024836.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9568896741.000000,4615524490.000000,574078271.000000,2392224185.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9569654940.000000,4615609920.000000,574060320.000000,2392413735.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,481661737.000000,313964463.000000,41264893.000000,120415434.250000
openmp,Full,L2_RQSTS_MISS,93816785.000000,59677274.000000,8974759.000000,23454196.250000
openmp,Full,INSTR_RETIRED_ANY,17228099347.000000,8728125060.000000,1038516700.000000,4307024836.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9568896741.000000,4615524490.000000,574078271.000000,2392224185.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9569654940.000000,4615609920.000000,574060320.000000,2392413735.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,481661737.000000,313964463.000000,41264893.000000,120415434.250000
openmp,Full,L2_RQSTS_MISS,93816785.000000,59677274.000000,8974759.000000,23454196.250000
