Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.557049
openmp,Full,Througput [FPS],179.517
openmp,Full,INSTR_RETIRED_ANY,17231346495.000000,8726447597.000000,1038082757.000000,4307836623.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9591062008.000000,4633958028.000000,579123725.000000,2397765502.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9591694350.000000,4634169420.000000,579147420.000000,2397923587.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,489341564.000000,321877009.000000,41451398.000000,122335391.000000
openmp,Full,L2_RQSTS_MISS,99482611.000000,64749754.000000,8953876.000000,24870652.750000
openmp,Full,INSTR_RETIRED_ANY,17231346495.000000,8726447597.000000,1038082757.000000,4307836623.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9591062008.000000,4633958028.000000,579123725.000000,2397765502.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9591694350.000000,4634169420.000000,579147420.000000,2397923587.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,489341564.000000,321877009.000000,41451398.000000,122335391.000000
openmp,Full,L2_RQSTS_MISS,99482611.000000,64749754.000000,8953876.000000,24870652.750000
openmp,Full,INSTR_RETIRED_ANY,17231346495.000000,8726447597.000000,1038082757.000000,4307836623.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9591062008.000000,4633958028.000000,579123725.000000,2397765502.000000
openmp,Full,CPU_CLK_UNHALTED_REF,9591694350.000000,4634169420.000000,579147420.000000,2397923587.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,489341564.000000,321877009.000000,41451398.000000,122335391.000000
openmp,Full,L2_RQSTS_MISS,99482611.000000,64749754.000000,8953876.000000,24870652.750000
