Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.558504
openmp,Full,Througput [FPS],179.05
openmp,Full,INSTR_RETIRED_ANY,17230832047.000000,8726825383.000000,1035057301.000000,4307708011.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9534170894.000000,4581160531.000000,578867545.000000,2383542723.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9535167390.000000,4581460860.000000,578885340.000000,2383791847.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,467102150.000000,304583140.000000,39965839.000000,116775537.500000
openmp,Full,L2_RQSTS_MISS,89134846.000000,56092412.000000,8398170.000000,22283711.500000
openmp,Full,INSTR_RETIRED_ANY,17230832047.000000,8726825383.000000,1035057301.000000,4307708011.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9534170894.000000,4581160531.000000,578867545.000000,2383542723.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9535167390.000000,4581460860.000000,578885340.000000,2383791847.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,467102150.000000,304583140.000000,39965839.000000,116775537.500000
openmp,Full,L2_RQSTS_MISS,89134846.000000,56092412.000000,8398170.000000,22283711.500000
openmp,Full,INSTR_RETIRED_ANY,17230832047.000000,8726825383.000000,1035057301.000000,4307708011.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9534170894.000000,4581160531.000000,578867545.000000,2383542723.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9535167390.000000,4581460860.000000,578885340.000000,2383791847.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,467102150.000000,304583140.000000,39965839.000000,116775537.500000
openmp,Full,L2_RQSTS_MISS,89134846.000000,56092412.000000,8398170.000000,22283711.500000
