Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.738962
seq,Full,Througput [FPS],135.325
seq,Full,Runtime (RDTSC) [s],4.335292
seq,Full,Runtime unhalted [s],2.763263
seq,Full,Clock [MHz],2992.758045
seq,Full,CPI,0.594303
seq,Full,L2 request rate,0.025662
seq,Full,L2 miss rate,0.005066
seq,Full,L2 miss ratio,0.197394
seq,Full,Runtime (RDTSC) [s],4.335292
seq,Full,Runtime unhalted [s],2.763263
seq,Full,Clock [MHz],2992.758045
seq,Full,CPI,0.594303
seq,Full,L2 request rate,0.025662
seq,Full,L2 miss rate,0.005066
seq,Full,L2 miss ratio,0.197394
seq,Full,Runtime (RDTSC) [s],4.335292
seq,Full,Runtime unhalted [s],2.763263
seq,Full,Clock [MHz],2992.758045
seq,Full,CPI,0.594303
seq,Full,L2 request rate,0.025662
seq,Full,L2 miss rate,0.005066
seq,Full,L2 miss ratio,0.197394
