Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.74173
seq,Full,Througput [FPS],134.82
seq,Full,INSTR_RETIRED_ANY,13910754446.000000
seq,Full,CPU_CLK_UNHALTED_CORE,8234148562.000000
seq,Full,CPU_CLK_UNHALTED_REF,8234148630.000000
seq,Full,L2_TRANS_ALL_REQUESTS,355160053.000000
seq,Full,L2_RQSTS_MISS,70221398.000000
seq,Full,INSTR_RETIRED_ANY,13910754446.000000
seq,Full,CPU_CLK_UNHALTED_CORE,8234148562.000000
seq,Full,CPU_CLK_UNHALTED_REF,8234148630.000000
seq,Full,L2_TRANS_ALL_REQUESTS,355160053.000000
seq,Full,L2_RQSTS_MISS,70221398.000000
seq,Full,INSTR_RETIRED_ANY,13910754446.000000
seq,Full,CPU_CLK_UNHALTED_CORE,8234148562.000000
seq,Full,CPU_CLK_UNHALTED_REF,8234148630.000000
seq,Full,L2_TRANS_ALL_REQUESTS,355160053.000000
seq,Full,L2_RQSTS_MISS,70221398.000000
