Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.739003
seq,Full,Througput [FPS],135.317
seq,Full,Runtime (RDTSC) [s],4.329046
seq,Full,Runtime unhalted [s],2.753733
seq,Full,Clock [MHz],2992.728283
seq,Full,CPI,0.592622
seq,Full,L2 request rate,0.025893
seq,Full,L2 miss rate,0.005296
seq,Full,L2 miss ratio,0.204535
seq,Full,Runtime (RDTSC) [s],4.329046
seq,Full,Runtime unhalted [s],2.753733
seq,Full,Clock [MHz],2992.728283
seq,Full,CPI,0.592622
seq,Full,L2 request rate,0.025893
seq,Full,L2 miss rate,0.005296
seq,Full,L2 miss ratio,0.204535
seq,Full,Runtime (RDTSC) [s],4.329046
seq,Full,Runtime unhalted [s],2.753733
seq,Full,Clock [MHz],2992.728283
seq,Full,CPI,0.592622
seq,Full,L2 request rate,0.025893
seq,Full,L2 miss rate,0.005296
seq,Full,L2 miss ratio,0.204535
