Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.038945,0.009736,0.009736,0.009736
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.036937,0.009668,0.008971,0.009234
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12006.732739,3008.173377,2996.763811,3001.683185
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.183126,0.800610,0.790262,0.795782
openmp-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],8774.384810,2335.699587,1959.528973,2193.596203
openmp-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],270.340378,134.779077,30.033438,67.585095
openmp-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],9044.725189,2470.478664,1999.146292,2261.181297
openmp-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.088063,0.024053,0.019464,0.022016
openmp-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.022868,0.005717,0.005717,0.005717
openmp-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.021451,0.005939,0.005027,0.005363
openmp-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],11996.505492,3000.171161,2997.734525,2999.126373
openmp-perfmon,BaseDeformationMultiMapping apply,CPI,2.851253,0.766733,0.689584,0.712813
openmp-perfmon,BaseDeformationMultiMapping apply,L3 Load [MBytes/s],14556.239299,4980.597150,3017.214249,3639.059825
openmp-perfmon,BaseDeformationMultiMapping apply,L3 Evict [MBytes/s],851.282130,288.615562,173.319349,212.820533
openmp-perfmon,BaseDeformationMultiMapping apply,L3 bandwidth [MBytes/s],15407.521429,5269.212712,3190.533598,3851.880357
openmp-perfmon,BaseDeformationMultiMapping apply,L3 data volume [GBytes],0.088083,0.030124,0.018240,0.022021
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000185,0.000046,0.000046,0.000046
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000593,0.000593,0.000000,0.000148
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],3012.503468,3012.503468,0.000000,753.125867
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.512369,3.512369,0.000000,0.878092
openmp-perfmon,BaseDeformationMultiMapping applyJT Mat seq,L3 Load [MBytes/s],9975.502863,9975.502863,0.000000,2493.875716
