Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.409438
openmp,Full,Througput [FPS],244.237
openmp,Full,INSTR_RETIRED_ANY,14674493713.000000,8191320716.000000,497160458.000000,3668623428.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8534869769.000000,4200771889.000000,365035126.000000,2133717442.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8535439470.000000,4200782430.000000,365020740.000000,2133859867.500000
openmp,Full,CAS_COUNT_RD,2449967.000000,2449967.000000,0.000000,612491.750000
openmp,Full,CAS_COUNT_WR,1449217.000000,1449217.000000,0.000000,362304.250000
openmp,Full,CAS_COUNT_RD,2447770.000000,2447770.000000,0.000000,611942.500000
openmp,Full,CAS_COUNT_WR,1448007.000000,1448007.000000,0.000000,362001.750000
openmp,Full,CAS_COUNT_RD,2455572.000000,2455572.000000,0.000000,613893.000000
openmp,Full,CAS_COUNT_WR,1449882.000000,1449882.000000,0.000000,362470.500000
openmp,Full,CAS_COUNT_RD,2448387.000000,2448387.000000,0.000000,612096.750000
openmp,Full,CAS_COUNT_WR,1449111.000000,1449111.000000,0.000000,362277.750000
openmp,Full,INSTR_RETIRED_ANY,14674493713.000000,8191320716.000000,497160458.000000,3668623428.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8534869769.000000,4200771889.000000,365035126.000000,2133717442.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8535439470.000000,4200782430.000000,365020740.000000,2133859867.500000
openmp,Full,CAS_COUNT_RD,2449967.000000,2449967.000000,0.000000,612491.750000
openmp,Full,CAS_COUNT_WR,1449217.000000,1449217.000000,0.000000,362304.250000
openmp,Full,CAS_COUNT_RD,2447770.000000,2447770.000000,0.000000,611942.500000
openmp,Full,CAS_COUNT_WR,1448007.000000,1448007.000000,0.000000,362001.750000
openmp,Full,CAS_COUNT_RD,2455572.000000,2455572.000000,0.000000,613893.000000
openmp,Full,CAS_COUNT_WR,1449882.000000,1449882.000000,0.000000,362470.500000
openmp,Full,CAS_COUNT_RD,2448387.000000,2448387.000000,0.000000,612096.750000
openmp,Full,CAS_COUNT_WR,1449111.000000,1449111.000000,0.000000,362277.750000
openmp,Full,INSTR_RETIRED_ANY,14674493713.000000,8191320716.000000,497160458.000000,3668623428.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8534869769.000000,4200771889.000000,365035126.000000,2133717442.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8535439470.000000,4200782430.000000,365020740.000000,2133859867.500000
openmp,Full,CAS_COUNT_RD,2449967.000000,2449967.000000,0.000000,612491.750000
openmp,Full,CAS_COUNT_WR,1449217.000000,1449217.000000,0.000000,362304.250000
openmp,Full,CAS_COUNT_RD,2447770.000000,2447770.000000,0.000000,611942.500000
openmp,Full,CAS_COUNT_WR,1448007.000000,1448007.000000,0.000000,362001.750000
openmp,Full,CAS_COUNT_RD,2455572.000000,2455572.000000,0.000000,613893.000000
openmp,Full,CAS_COUNT_WR,1449882.000000,1449882.000000,0.000000,362470.500000
openmp,Full,CAS_COUNT_RD,2448387.000000,2448387.000000,0.000000,612096.750000
openmp,Full,CAS_COUNT_WR,1449111.000000,1449111.000000,0.000000,362277.750000
