Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.401655
openmp,Full,Througput [FPS],248.97
openmp,Full,Runtime (RDTSC) [s],10.831882,2.707970,2.707970,2.707970
openmp,Full,Runtime unhalted [s],2.848023,1.404201,0.119868,0.712006
openmp,Full,Clock [MHz],11970.380436,2992.729708,2992.288943,2992.595109
openmp,Full,CPI,2.656020,0.765398,0.439749,0.664005
openmp,Full,Memory Read BW [MBytes/s],231.453515,231.453515,0.000000,57.863379
openmp,Full,Memory Write BW [MBytes/s],136.809504,136.809504,0.000000,34.202376
openmp,Full,Memory BW [MBytes/s],368.263019,368.263019,0.000000,92.065755
openmp,Full,Memory data volume [GBytes],0.997245,0.997245,0.000000,0.249311
openmp,Full,Runtime (RDTSC) [s],10.831882,2.707970,2.707970,2.707970
openmp,Full,Runtime unhalted [s],2.848023,1.404201,0.119868,0.712006
openmp,Full,Clock [MHz],11970.380436,2992.729708,2992.288943,2992.595109
openmp,Full,CPI,2.656020,0.765398,0.439749,0.664005
openmp,Full,Memory Read BW [MBytes/s],231.453515,231.453515,0.000000,57.863379
openmp,Full,Memory Write BW [MBytes/s],136.809504,136.809504,0.000000,34.202376
openmp,Full,Memory BW [MBytes/s],368.263019,368.263019,0.000000,92.065755
openmp,Full,Memory data volume [GBytes],0.997245,0.997245,0.000000,0.249311
openmp,Full,Runtime (RDTSC) [s],10.831882,2.707970,2.707970,2.707970
openmp,Full,Runtime unhalted [s],2.848023,1.404201,0.119868,0.712006
openmp,Full,Clock [MHz],11970.380436,2992.729708,2992.288943,2992.595109
openmp,Full,CPI,2.656020,0.765398,0.439749,0.664005
openmp,Full,Memory Read BW [MBytes/s],231.453515,231.453515,0.000000,57.863379
openmp,Full,Memory Write BW [MBytes/s],136.809504,136.809504,0.000000,34.202376
openmp,Full,Memory BW [MBytes/s],368.263019,368.263019,0.000000,92.065755
openmp,Full,Memory data volume [GBytes],0.997245,0.997245,0.000000,0.249311
