Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.398519
openmp,Full,Througput [FPS],250.929
openmp,Full,INSTR_RETIRED_ANY,14664080115.000000,8186284471.000000,495091037.000000,3666020028.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8476545954.000000,4151324794.000000,363735314.000000,2119136488.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8477181270.000000,4151447580.000000,363815430.000000,2119295317.500000
openmp,Full,CAS_COUNT_RD,2441866.000000,2441866.000000,0.000000,610466.500000
openmp,Full,CAS_COUNT_WR,1444921.000000,1444921.000000,0.000000,361230.250000
openmp,Full,CAS_COUNT_RD,2440084.000000,2440084.000000,0.000000,610021.000000
openmp,Full,CAS_COUNT_WR,1444005.000000,1444005.000000,0.000000,361001.250000
openmp,Full,CAS_COUNT_RD,2448287.000000,2448287.000000,0.000000,612071.750000
openmp,Full,CAS_COUNT_WR,1445918.000000,1445918.000000,0.000000,361479.500000
openmp,Full,CAS_COUNT_RD,2440263.000000,2440263.000000,0.000000,610065.750000
openmp,Full,CAS_COUNT_WR,1445666.000000,1445666.000000,0.000000,361416.500000
openmp,Full,INSTR_RETIRED_ANY,14664080115.000000,8186284471.000000,495091037.000000,3666020028.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8476545954.000000,4151324794.000000,363735314.000000,2119136488.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8477181270.000000,4151447580.000000,363815430.000000,2119295317.500000
openmp,Full,CAS_COUNT_RD,2441866.000000,2441866.000000,0.000000,610466.500000
openmp,Full,CAS_COUNT_WR,1444921.000000,1444921.000000,0.000000,361230.250000
openmp,Full,CAS_COUNT_RD,2440084.000000,2440084.000000,0.000000,610021.000000
openmp,Full,CAS_COUNT_WR,1444005.000000,1444005.000000,0.000000,361001.250000
openmp,Full,CAS_COUNT_RD,2448287.000000,2448287.000000,0.000000,612071.750000
openmp,Full,CAS_COUNT_WR,1445918.000000,1445918.000000,0.000000,361479.500000
openmp,Full,CAS_COUNT_RD,2440263.000000,2440263.000000,0.000000,610065.750000
openmp,Full,CAS_COUNT_WR,1445666.000000,1445666.000000,0.000000,361416.500000
openmp,Full,INSTR_RETIRED_ANY,14664080115.000000,8186284471.000000,495091037.000000,3666020028.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,8476545954.000000,4151324794.000000,363735314.000000,2119136488.500000
openmp,Full,CPU_CLK_UNHALTED_REF,8477181270.000000,4151447580.000000,363815430.000000,2119295317.500000
openmp,Full,CAS_COUNT_RD,2441866.000000,2441866.000000,0.000000,610466.500000
openmp,Full,CAS_COUNT_WR,1444921.000000,1444921.000000,0.000000,361230.250000
openmp,Full,CAS_COUNT_RD,2440084.000000,2440084.000000,0.000000,610021.000000
openmp,Full,CAS_COUNT_WR,1444005.000000,1444005.000000,0.000000,361001.250000
openmp,Full,CAS_COUNT_RD,2448287.000000,2448287.000000,0.000000,612071.750000
openmp,Full,CAS_COUNT_WR,1445918.000000,1445918.000000,0.000000,361479.500000
openmp,Full,CAS_COUNT_RD,2440263.000000,2440263.000000,0.000000,610065.750000
openmp,Full,CAS_COUNT_WR,1445666.000000,1445666.000000,0.000000,361416.500000
