Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.398135
openmp,Full,Througput [FPS],251.171
openmp,Full,INSTR_RETIRED_ANY,14673300232.000000,8190073162.000000,496909198.000000,3668325058.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8487476928.000000,4156565865.000000,366597461.000000,2121869232.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8488278210.000000,4156695600.000000,366620970.000000,2122069552.500000
openmp,Full,CAS_COUNT_RD,2449283.000000,2449283.000000,0.000000,612320.750000
openmp,Full,CAS_COUNT_WR,1448309.000000,1448309.000000,0.000000,362077.250000
openmp,Full,CAS_COUNT_RD,2446471.000000,2446471.000000,0.000000,611617.750000
openmp,Full,CAS_COUNT_WR,1446976.000000,1446976.000000,0.000000,361744.000000
openmp,Full,CAS_COUNT_RD,2452897.000000,2452897.000000,0.000000,613224.250000
openmp,Full,CAS_COUNT_WR,1448306.000000,1448306.000000,0.000000,362076.500000
openmp,Full,CAS_COUNT_RD,2446482.000000,2446482.000000,0.000000,611620.500000
openmp,Full,CAS_COUNT_WR,1448036.000000,1448036.000000,0.000000,362009.000000
openmp,Full,INSTR_RETIRED_ANY,14673300232.000000,8190073162.000000,496909198.000000,3668325058.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8487476928.000000,4156565865.000000,366597461.000000,2121869232.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8488278210.000000,4156695600.000000,366620970.000000,2122069552.500000
openmp,Full,CAS_COUNT_RD,2449283.000000,2449283.000000,0.000000,612320.750000
openmp,Full,CAS_COUNT_WR,1448309.000000,1448309.000000,0.000000,362077.250000
openmp,Full,CAS_COUNT_RD,2446471.000000,2446471.000000,0.000000,611617.750000
openmp,Full,CAS_COUNT_WR,1446976.000000,1446976.000000,0.000000,361744.000000
openmp,Full,CAS_COUNT_RD,2452897.000000,2452897.000000,0.000000,613224.250000
openmp,Full,CAS_COUNT_WR,1448306.000000,1448306.000000,0.000000,362076.500000
openmp,Full,CAS_COUNT_RD,2446482.000000,2446482.000000,0.000000,611620.500000
openmp,Full,CAS_COUNT_WR,1448036.000000,1448036.000000,0.000000,362009.000000
openmp,Full,INSTR_RETIRED_ANY,14673300232.000000,8190073162.000000,496909198.000000,3668325058.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8487476928.000000,4156565865.000000,366597461.000000,2121869232.000000
openmp,Full,CPU_CLK_UNHALTED_REF,8488278210.000000,4156695600.000000,366620970.000000,2122069552.500000
openmp,Full,CAS_COUNT_RD,2449283.000000,2449283.000000,0.000000,612320.750000
openmp,Full,CAS_COUNT_WR,1448309.000000,1448309.000000,0.000000,362077.250000
openmp,Full,CAS_COUNT_RD,2446471.000000,2446471.000000,0.000000,611617.750000
openmp,Full,CAS_COUNT_WR,1446976.000000,1446976.000000,0.000000,361744.000000
openmp,Full,CAS_COUNT_RD,2452897.000000,2452897.000000,0.000000,613224.250000
openmp,Full,CAS_COUNT_WR,1448306.000000,1448306.000000,0.000000,362076.500000
openmp,Full,CAS_COUNT_RD,2446482.000000,2446482.000000,0.000000,611620.500000
openmp,Full,CAS_COUNT_WR,1448036.000000,1448036.000000,0.000000,362009.000000
