Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.422747
seq,Full,Througput [FPS],236.548
seq,Full,Runtime (RDTSC) [s],3.998666
seq,Full,Runtime unhalted [s],2.431316
seq,Full,Clock [MHz],2992.692843
seq,Full,CPI,0.642459
seq,Full,Memory Read BW [MBytes/s],248.293003
seq,Full,Memory Write BW [MBytes/s],119.440668
seq,Full,Memory BW [MBytes/s],367.733671
seq,Full,Memory data volume [GBytes],1.470444
seq,Full,Runtime (RDTSC) [s],3.998666
seq,Full,Runtime unhalted [s],2.431316
seq,Full,Clock [MHz],2992.692843
seq,Full,CPI,0.642459
seq,Full,Memory Read BW [MBytes/s],248.293003
seq,Full,Memory Write BW [MBytes/s],119.440668
seq,Full,Memory BW [MBytes/s],367.733671
seq,Full,Memory data volume [GBytes],1.470444
seq,Full,Runtime (RDTSC) [s],3.998666
seq,Full,Runtime unhalted [s],2.431316
seq,Full,Clock [MHz],2992.692843
seq,Full,CPI,0.642459
seq,Full,Memory Read BW [MBytes/s],248.293003
seq,Full,Memory Write BW [MBytes/s],119.440668
seq,Full,Memory BW [MBytes/s],367.733671
seq,Full,Memory data volume [GBytes],1.470444
