Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.423355
seq,Full,Througput [FPS],236.208
seq,Full,Runtime (RDTSC) [s],3.996992
seq,Full,Runtime unhalted [s],2.430538
seq,Full,Clock [MHz],2992.735752
seq,Full,CPI,0.641197
seq,Full,Memory Read BW [MBytes/s],248.874523
seq,Full,Memory Write BW [MBytes/s],119.537417
seq,Full,Memory BW [MBytes/s],368.411940
seq,Full,Memory data volume [GBytes],1.472540
seq,Full,Runtime (RDTSC) [s],3.996992
seq,Full,Runtime unhalted [s],2.430538
seq,Full,Clock [MHz],2992.735752
seq,Full,CPI,0.641197
seq,Full,Memory Read BW [MBytes/s],248.874523
seq,Full,Memory Write BW [MBytes/s],119.537417
seq,Full,Memory BW [MBytes/s],368.411940
seq,Full,Memory data volume [GBytes],1.472540
seq,Full,Runtime (RDTSC) [s],3.996992
seq,Full,Runtime unhalted [s],2.430538
seq,Full,Clock [MHz],2992.735752
seq,Full,CPI,0.641197
seq,Full,Memory Read BW [MBytes/s],248.874523
seq,Full,Memory Write BW [MBytes/s],119.537417
seq,Full,Memory BW [MBytes/s],368.411940
seq,Full,Memory data volume [GBytes],1.472540
