Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.421537
seq,Full,Througput [FPS],237.227
seq,Full,Runtime (RDTSC) [s],4.020895
seq,Full,Runtime unhalted [s],2.454760
seq,Full,Clock [MHz],2992.778545
seq,Full,CPI,0.648002
seq,Full,Memory Read BW [MBytes/s],247.451751
seq,Full,Memory Write BW [MBytes/s],118.742524
seq,Full,Memory BW [MBytes/s],366.194275
seq,Full,Memory data volume [GBytes],1.472429
seq,Full,Runtime (RDTSC) [s],4.020895
seq,Full,Runtime unhalted [s],2.454760
seq,Full,Clock [MHz],2992.778545
seq,Full,CPI,0.648002
seq,Full,Memory Read BW [MBytes/s],247.451751
seq,Full,Memory Write BW [MBytes/s],118.742524
seq,Full,Memory BW [MBytes/s],366.194275
seq,Full,Memory data volume [GBytes],1.472429
seq,Full,Runtime (RDTSC) [s],4.020895
seq,Full,Runtime unhalted [s],2.454760
seq,Full,Clock [MHz],2992.778545
seq,Full,CPI,0.648002
seq,Full,Memory Read BW [MBytes/s],247.451751
seq,Full,Memory Write BW [MBytes/s],118.742524
seq,Full,Memory BW [MBytes/s],366.194275
seq,Full,Memory data volume [GBytes],1.472429
