Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.094969,0.023742,0.023742,0.023742
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.104738,0.026352,0.025877,0.026184
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11982.590081,2996.640273,2994.767722,2995.647520
openmp-perfmon,BaseStrainMapping applyJT,CPI,1.785183,0.449719,0.439538,0.446296
openmp-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],27866.693960,7301.834625,6702.182192,6966.673490
openmp-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],939.381978,431.267558,150.440103,234.845494
openmp-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],28806.075937,7733.102184,6852.622295,7201.518984
openmp-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.683919,0.183601,0.162696,0.170980
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000162,0.000041,0.000041,0.000041
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000602,0.000602,0.000000,0.000151
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3026.241141,3026.241141,0.000000,756.560285
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.584848,3.584848,0.000000,0.896212
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 Load [MBytes/s],8953.080048,8953.080048,0.000000,2238.270012
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 Evict [MBytes/s],1663.525793,1663.525793,0.000000,415.881448
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 bandwidth [MBytes/s],10616.605841,10616.605841,0.000000,2654.151460
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 data volume [GBytes],0.000431,0.000431,0.000000,0.000108
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.428949,0.107237,0.107237,0.107237
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.404655,0.102879,0.098306,0.101164
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11976.115774,2994.669920,2993.669915,2994.028944
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,2.270452,0.572069,0.565445,0.567613
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 Load [MBytes/s],45393.017541,11771.474291,11004.636633,11348.254385
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 Evict [MBytes/s],2088.405284,589.935032,473.402445,522.101321
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 bandwidth [MBytes/s],47481.422826,12292.810505,11594.571665,11870.355706
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 data volume [GBytes],5.091780,1.318248,1.243371,1.272945
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.084675,0.021169,0.021169,0.021169
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.083448,0.020947,0.020768,0.020862
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11976.466505,2994.217793,2993.884336,2994.116626
openmp-perfmon,BaseDeformationMapping apply,CPI,1.905764,0.478808,0.474672,0.476441
openmp-perfmon,BaseDeformationMapping apply,L3 Load [MBytes/s],20916.340123,5430.072432,5111.255916,5229.085031
openmp-perfmon,BaseDeformationMapping apply,L3 Evict [MBytes/s],1798.363149,500.639766,420.724003,449.590787
openmp-perfmon,BaseDeformationMapping apply,L3 bandwidth [MBytes/s],22714.703272,5930.712198,5531.979919,5678.675818
openmp-perfmon,BaseDeformationMapping apply,L3 data volume [GBytes],0.480841,0.125545,0.117105,0.120210
