Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.095545,0.023886,0.023886,0.023886
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.104436,0.026468,0.025587,0.026109
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11981.177897,2996.193786,2994.128067,2995.294474
openmp-perfmon,BaseStrainMapping applyJT,CPI,1.788793,0.449993,0.440727,0.447198
openmp-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],27857.382982,7241.306604,6809.065094,6964.345746
openmp-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],824.860726,388.736831,138.962043,206.215181
openmp-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],28682.243708,7630.043435,6956.073238,7170.560927
openmp-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.685114,0.182254,0.166155,0.171279
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000152,0.000038,0.000038,0.000038
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000551,0.000551,0.000000,0.000138
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3017.356624,3017.356624,0.000000,754.339156
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,6.008617,6.008617,0.000000,1.502154
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 Load [MBytes/s],9000.318873,9000.318873,0.000000,2250.079718
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 Evict [MBytes/s],1618.847044,1618.847044,0.000000,404.711761
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 bandwidth [MBytes/s],10619.165918,10619.165918,0.000000,2654.791479
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L3 data volume [GBytes],0.000404,0.000404,0.000000,0.000101
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.428471,0.107118,0.107118,0.107118
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.403647,0.102597,0.098044,0.100912
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11976.885438,2995.319723,2993.016916,2994.221360
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,2.276257,0.573266,0.565041,0.569064
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 Load [MBytes/s],45242.805624,11749.091700,10962.368311,11310.701406
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 Evict [MBytes/s],2148.887364,588.125548,493.658994,537.221841
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 bandwidth [MBytes/s],47391.692988,12269.997283,11550.493859,11847.923247
openmp-perfmon,BaseDeformationMapping applyJT vec,L3 data volume [GBytes],5.076489,1.314334,1.237262,1.269122
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.085192,0.021298,0.021298,0.021298
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.083522,0.020947,0.020789,0.020881
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11977.154080,2994.809107,2993.548127,2994.288520
openmp-perfmon,BaseDeformationMapping apply,CPI,1.907489,0.478802,0.475336,0.476872
openmp-perfmon,BaseDeformationMapping apply,L3 Load [MBytes/s],21099.547893,5374.906553,5229.451119,5274.886973
openmp-perfmon,BaseDeformationMapping apply,L3 Evict [MBytes/s],1823.167639,509.714542,433.559661,455.791910
openmp-perfmon,BaseDeformationMapping apply,L3 bandwidth [MBytes/s],22922.715532,5884.621095,5664.507253,5730.678883
openmp-perfmon,BaseDeformationMapping apply,L3 data volume [GBytes],0.488210,0.125331,0.120643,0.122052
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.562446,0.140611,0.140611,0.140611
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.576953,0.144843,0.143446,0.144238
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11975.927673,2994.372314,2993.494711,2993.981918
openmp-perfmon,BaseDeformationMapping applyJ,CPI,1.808167,0.453355,0.450240,0.452042
openmp-perfmon,BaseDeformationMapping applyJ,L3 Load [MBytes/s],31232.358116,7860.001109,7733.445226,7808.089529
openmp-perfmon,BaseDeformationMapping applyJ,L3 Evict [MBytes/s],2345.359765,1029.357449,419.334421,586.339941
openmp-perfmon,BaseDeformationMapping applyJ,L3 bandwidth [MBytes/s],33577.717881,8762.802675,8243.938116,8394.429470
openmp-perfmon,BaseDeformationMapping applyJ,L3 data volume [GBytes],4.721410,1.232150,1.159192,1.180352
openmp-perfmon,Simu,Runtime (RDTSC) [s],4.655216,1.163804,1.163804,1.163804
openmp-perfmon,Simu,Runtime unhalted [s],0.773984,0.773984,0.000000,0.193496
openmp-perfmon,Simu,Clock [MHz],2992.668101,2992.668101,0.000000,748.167025
openmp-perfmon,Simu,CPI,0.596304,0.596304,0.000000,0.149076
openmp-perfmon,Simu,L3 Load [MBytes/s],4396.173376,4396.173376,0.000000,1099.043344
openmp-perfmon,Simu,L3 Evict [MBytes/s],541.194304,541.194304,0.000000,135.298576
openmp-perfmon,Simu,L3 bandwidth [MBytes/s],4937.367680,4937.367680,0.000000,1234.341920
openmp-perfmon,Simu,L3 data volume [GBytes],5.746128,5.746128,0.000000,1.436532
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.136879,0.034220,0.034220,0.034220
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.143251,0.036007,0.035440,0.035813
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11979.380569,2995.775471,2993.704288,2994.845142
openmp-perfmon,BaseStrainMapping applyJ,CPI,1.537927,0.386045,0.381600,0.384482
openmp-perfmon,BaseStrainMapping applyJ,L3 Load [MBytes/s],18336.059250,4640.071444,4539.705339,4584.014813
openmp-perfmon,BaseStrainMapping applyJ,L3 Evict [MBytes/s],3198.198931,2546.006275,204.035105,799.549733
openmp-perfmon,BaseStrainMapping applyJ,L3 bandwidth [MBytes/s],21534.258181,7186.077719,4743.740444,5383.564545
openmp-perfmon,BaseStrainMapping applyJ,L3 data volume [GBytes],0.736895,0.245905,0.162329,0.184224
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.095545,0.023886,0.023886,0.023886
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.104436,0.026468,0.025587,0.026109
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],11981.177897,2996.193786,2994.128067,2995.294474
openmp-perfmon,BaseStrainMapping applyJT,CPI,1.788793,0.449993,0.440727,0.447198
openmp-perfmon,BaseStrainMapping applyJT,L3 Load [MBytes/s],27857.382982,7241.306604,6809.065094,6964.345746
openmp-perfmon,BaseStrainMapping applyJT,L3 Evict [MBytes/s],824.860726,388.736831,138.962043,206.215181
openmp-perfmon,BaseStrainMapping applyJT,L3 bandwidth [MBytes/s],28682.243708,7630.043435,6956.073238,7170.560927
openmp-perfmon,BaseStrainMapping applyJT,L3 data volume [GBytes],0.685114,0.182254,0.166155,0.171279
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000152,0.000038,0.000038,0.000038
